"V2","V3","V8","V11","V14","V15","V1.1","V4.1","V4.2","V4.3","V5.1","V5.2","V5.3","V6.1","V6.2","V6.3","V6.4","V6.5","V6.6","V6.7","V6.8","V6.9","V6.10","V6.11","V6.12","V6.13","V6.14","V7.1","V7.2","V7.3","V7.4","V7.5","V7.6","V7.7","V7.8","V7.9","V9.1","V10.1","V12.1","V13.1","V13.2","V13.3","target"
0.336031746031746,0.178571428571429,0.263157894736842,0.0895522388059701,0,0.01,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"2"
0.538412698412698,0.0892857142857143,0.087719298245614,0.17910447761194,0.205,0.0251,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"2"
0.142857142857143,0.392857142857143,0.087719298245614,0.104477611940299,0.05,0.00809,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"2"
0.328095238095238,0.151785714285714,0.114035087719298,0.0298507462686567,0.137,0.0061,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"2"
0.232857142857143,0.125,0.0292982456140351,0,0.14,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,"2"
0.857142857142857,0.196428571428571,0.456140350877193,0.0149253731343284,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,"2"
0.105873015873016,0.0655357142857143,0.0789473684210526,0.0149253731343284,0.05,0.0015,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,"2"
0.534444444444444,0.285714285714286,0.228070175438596,0.0895522388059701,0.1875,0.511,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"2"
0.357142857142857,0.178571428571429,0.087719298245614,0.0895522388059701,0,0.00367,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"2"
0.30031746031746,0.196428571428571,0.192982456140351,0.17910447761194,0.204,0.01,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"2"
0.552857142857143,0.232142857142857,0.210526315789474,0,0.175,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,"2"
0.415396825396825,0.0192857142857143,0.0175438596491228,0.0447761194029851,0.1,0.01,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,"2"
0.314761904761905,0.0982142857142857,0.149122807017544,0.0895522388059701,0.102,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,"2"
0.0806349206349206,0.339285714285714,0.0570175438596491,0.0895522388059701,0.02,0.006,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"2"
0.209047619047619,0.482142857142857,0.175438596491228,0.0298507462686567,0,0.05,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,"2"
0.277777777777778,0.133928571428571,0.0219298245614035,0.134328358208955,0.0905,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"2"
0.678571428571429,0.571428571428571,0,0.223880597014925,0,0.00247,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,"2"
0.464285714285714,0.0103571428571429,0.0614035087719298,0.119402985074627,0.05,0.00375,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,"2"
0.136190476190476,0.392857142857143,0.0701754385964912,0.0149253731343284,0.04,0.00278,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,"2"
0.214285714285714,0.0594642857142857,0.178421052631579,0.134328358208955,0.1995,0.00827,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,"2"
0.302857142857143,0.0892857142857143,0.0964912280701754,0.0895522388059701,0.08,0.02072,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,"2"
0.150793650793651,0.0535714285714286,0.0833333333333333,0.0447761194029851,0,0.00582,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"2"
0.421904761904762,0.269285714285714,0.280701754385965,0.208955223880597,0,0.023,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,"2"
0.265873015873016,0.232142857142857,0.140350877192982,0.104477611940299,0,0.03065,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"2"
0.62031746031746,0.535714285714286,0.192982456140351,0.208955223880597,0,0.022,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,"2"
0.522539682539683,0.0164285714285714,0.0145614035087719,0.164179104477612,0.22,6e-05,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"2"
0.707619047619048,0.357142857142857,0.140350877192982,0.208955223880597,0,0.01602,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,"2"
0.374285714285714,0.232142857142857,0.149122807017544,0.17910447761194,0.0465,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"2"
0.148095238095238,0.0892857142857143,0.0380701754385965,0.164179104477612,0.03,0.02184,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"2"
0.301587301587302,0.0535714285714286,0.192982456140351,0.0447761194029851,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"2"
0.125714285714286,0.410714285714286,0,0.164179104477612,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"2"
0.234126984126984,0.108571428571429,0.0891228070175439,0.0149253731343284,0.035,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,"2"
0.871746031746032,0.535714285714286,0,0.208955223880597,0,0.03376,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,"2"
0.226190476190476,0.0714285714285714,0.146140350877193,0.0298507462686567,0.0905,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"2"
0.322698412698413,0.00285714285714286,0.00140350877192982,0.0149253731343284,0.14,0.02,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"2"
0.220952380952381,0.0714285714285714,0.0350877192982456,0.0597014925373134,0.07,0.07544,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,"2"
0.48015873015873,0.0714285714285714,0.0614035087719298,0.0298507462686567,0,0.00015,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"2"
0.17984126984127,0.0610714285714286,0.0584210526315789,0.0149253731343284,0.1975,2e-04,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"2"
0.28968253968254,0.0625,0.00140350877192982,0,0.1965,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,"2"
0.743333333333333,0.589285714285714,0.385964912280702,0,0.0105,0.10561,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,"2"
0.42984126984127,0.357142857142857,0.0614035087719298,0,0.0145,0.00837,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,"2"
0.0885714285714286,0.339285714285714,0.0350877192982456,0,0.03,0.004,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,"2"
0.294920634920635,0.0192857142857143,0.00140350877192982,0,0.22,0.11177,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,"2"
0.363809523809524,0.116071428571429,0.315789473684211,0,0.051,0.00639,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,"2"
0.376984126984127,0.0401785714285714,0.0526315789473684,0,0.2155,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,"2"
0.17984126984127,0.0907142857142857,0.0087719298245614,0,0.185,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,"2"
0.437777777777778,0,0.526315789473684,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,"2"
0.670634920634921,0.446428571428571,0.280701754385965,0,0.012,0.02028,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,"2"
0.572698412698413,0.485178571428571,0.298245614035088,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,"2"
0.141587301587302,0.375,0.0468421052631579,0,0.05,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,"2"
0.21031746031746,0.0535714285714286,0.0131578947368421,0,0.13,0.01065,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,"2"
0.178571428571429,0.446428571428571,0.105263157894737,0,0.01,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,"2"
0.195714285714286,0.309464285714286,0.0496491228070175,0,0.08,0.0015,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,"2"
0.0741269841269842,0.330357142857143,0.0424561403508772,0.0597014925373134,0.03,0.0054,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,"2"
0.101904761904762,0.291785714285714,0.0687719298245614,0.208955223880597,0.03,0.00158,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,"2"
0.538412698412698,0.0103571428571429,0.526315789473684,0.298507462686567,0,0.15,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"2"
0.119047619047619,0.0833928571428571,0.0175438596491228,0.0597014925373134,0.04,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"2"
0.10984126984127,0.107142857142857,0.00578947368421053,0.0447761194029851,0.05,6e-05,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,"2"
0.687777777777778,0.696428571428571,0.192982456140351,0.104477611940299,0,0.03,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,"2"
0.137619047619048,0.202321428571429,0.0907017543859649,0.104477611940299,0.0645,0.03257,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,"2"
0.555555555555556,0.303571428571429,0.43859649122807,0.134328358208955,0.0905,0.01655,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,"2"
0.416666666666667,0.232142857142857,0.12280701754386,0.0149253731343284,0,0.005,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"2"
0.425873015873016,0.178571428571429,0.175438596491228,0.104477611940299,0,0.03065,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,"2"
0.236825396825397,0.0371428571428571,0.087719298245614,0.0746268656716418,0.15,0.0143,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"2"
0.306825396825397,0.165178571428571,0.0570175438596491,0.0298507462686567,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,"2"
0.12031746031746,0.375,0.105263157894737,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,"2"
0.448412698412698,0.00732142857142857,0.179824561403509,0,0.2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,"2"
0.444444444444444,0.0342857142857143,0.087719298245614,0,0.255,0.006,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,"2"
0.141587301587302,0.0566071428571429,0.108245614035088,0.0895522388059701,0.04,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,"2"
0.329365079365079,0.144285714285714,0.298245614035088,0.104477611940299,0.0975,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"2"
0.23015873015873,0.18,0.0526315789473684,0.119402985074627,0.072,7e-05,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"2"
0.308253968253968,0.113035714285714,0.111052631578947,0.0447761194029851,0.19,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"2"
0.546349206349206,0.272321428571429,0.543859649122807,0.17910447761194,0,0.0079,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,"2"
0.21952380952381,0.0728571428571429,0.0701754385964912,0.0447761194029851,0.185,0.0056,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"2"
0.14015873015873,0.358571428571429,0.00140350877192982,0.134328358208955,0.03,0.00396,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,"2"
0.163968253968254,0.0178571428571429,0.043859649122807,0.0149253731343284,0,0.00678,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,"2"
0.437777777777778,0.0357142857142857,0.0789473684210526,0,0,0.003,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,"2"
0.111111111111111,0.366071428571429,0.0249122807017544,0.0298507462686567,0.0245,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"2"
0.358412698412698,0.0758928571428571,0.00298245614035088,0.0149253731343284,0.025,0.01187,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,"2"
0.343968253968254,0.428571428571429,0.491228070175439,0.119402985074627,0,0.0659,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,"2"
0.236825396825397,0.333392857142857,0.198771929824561,0.0895522388059701,0.1905,0.00168,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,"2"
0.34,0.0892857142857143,0.157894736842105,0.104477611940299,0.075,0.0127,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,"2"
0.408730158730159,0.151785714285714,0.228070175438596,0.238805970149254,0.0585,0.0121,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"2"
0.406031746031746,0.209821428571429,0.350877192982456,0.208955223880597,0.1995,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"2"
0.167936507936508,0.236607142857143,0.192982456140351,0,0.05,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,"2"
0.735396825396825,0.517857142857143,0.631578947368421,0.223880597014925,0,0.01,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"2"
0.148095238095238,0.410714285714286,0.12280701754386,0.134328358208955,0.028,0.00742,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,"2"
0.205079365079365,0.0967857142857143,0.184210526315789,0.0149253731343284,0.1055,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,"2"
0.546349206349206,0.125,0.12280701754386,0,0.115,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,"2"
0.435238095238095,0.144285714285714,0.245614035087719,0.119402985074627,0.16,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,"2"
0.669365079365079,0.410714285714286,0.175438596491228,0.0746268656716418,0,0.08851,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,"2"
0.637619047619048,0.34375,0.304035087719298,0.0746268656716418,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,"2"
0.0820634920634921,0.330357142857143,0.0350877192982456,0.0597014925373134,0.04,0.005,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"2"
0.576666666666667,0.447857142857143,0.0803508771929825,0.0447761194029851,0.078,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"2"
0.82015873015873,0.392857142857143,0.701754385964912,0.104477611940299,0.011,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,"2"
0.0607936507936508,0.321428571428571,0.0482456140350877,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,"2"
0.0806349206349206,0.340714285714286,0.00298245614035088,0,0.05,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,"2"
0.380952380952381,0.196428571428571,0.0043859649122807,0,0.114,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,"2"
0.150793650793651,0.142857142857143,0.0087719298245614,0,0.08,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,"2"
0.0687301587301587,0.196428571428571,0.0175438596491228,0,0.04,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,"2"
0.138888888888889,0.302142857142857,0.0863157894736842,0,0.082,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,"2"
0.093968253968254,0.0133928571428571,0.0701754385964912,0.0298507462686567,0.04,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"2"
0.132222222222222,0.392857142857143,0.0233333333333333,0,0.05,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,"2"
0.181269841269841,0.125,0.0219298245614035,0.104477611940299,0,0.07059,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,"2"
0.534444444444444,0.107142857142857,0.486842105263158,0.0298507462686567,0.2595,0.01704,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"2"
0.313492063492063,0.0625,0.157894736842105,0.0597014925373134,0.1265,0.00857,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"2"
0.220952380952381,0.491071428571429,0.201754385964912,0,0.2435,0.005,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,"2"
0.709047619047619,0.75,0.350877192982456,0.194029850746269,0,0.067,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"2"
0.10984126984127,0.0655357142857143,0.0731578947368421,0.0746268656716418,0.11,0.02503,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,"2"
0.197142857142857,0.00892857142857143,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,"2"
0.12031746031746,0.267857142857143,0.0496491228070175,0.0149253731343284,0.04,0.098,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,"2"
0.461587301587302,0.165178571428571,0.160701754385965,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,"2"
0.387619047619048,0.361607142857143,0.087719298245614,0.0895522388059701,0.26,0.00196,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,"2"
0.107142857142857,0.357142857142857,0.087719298245614,0,0.02,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,"2"
0.547619047619048,0.895892857142857,0.0614035087719298,0.0447761194029851,0.06,0.00014,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,"2"
0.231428571428571,0.178571428571429,0.385964912280702,0,0.035,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,"2"
0.0753968253968254,0.0714285714285714,0.0526315789473684,0.0298507462686567,0.06,0.003,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,"2"
0.308253968253968,0.108571428571429,0.071578947368421,0.0149253731343284,0.09,0.18027,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"2"
0.496031746031746,0.303571428571429,0.491228070175439,0.0149253731343284,0.044,0.02,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"2"
0.093968253968254,0.0075,0.0101754385964912,0.164179104477612,0.04,0.00099,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,"2"
