"R","F","M","T","target"
0.148648648648649,0.0204081632653061,0.0204081632653061,0.520833333333333,0
0.148648648648649,0.0408163265306122,0.0408163265306122,0.770833333333333,0
0.310810810810811,0.224489795918367,0.224489795918367,0.875,0
0.283783783783784,0.0408163265306122,0.0408163265306122,0.34375,0
0.310810810810811,0.0204081632653061,0.0204081632653061,0.25,0
0.310810810810811,0.0204081632653061,0.0204081632653061,0.25,0
0.310810810810811,0.142857142857143,0.142857142857143,0.645833333333333,0
0.216216216216216,0.0408163265306122,0.0408163265306122,0.5,0
0.310810810810811,0.0408163265306122,0.0408163265306122,0.322916666666667,0
0.283783783783784,0.0408163265306122,0.0408163265306122,0.375,0
0.310810810810811,0.0204081632653061,0.0204081632653061,0.270833333333333,0
0.283783783783784,0,0,0.197916666666667,0
0.283783783783784,0,0,0.197916666666667,0
0.283783783783784,0,0,0.197916666666667,0
0.283783783783784,0,0,0.197916666666667,0
0.283783783783784,0,0,0.197916666666667,0
0.283783783783784,0,0,0.197916666666667,0
0.283783783783784,0,0,0.197916666666667,0
0.283783783783784,0,0,0.197916666666667,0
0.283783783783784,0,0,0.197916666666667,0
0.283783783783784,0,0,0.197916666666667,1
0.283783783783784,0,0,0.197916666666667,0
0.283783783783784,0,0,0.197916666666667,0
0.283783783783784,0.0816326530612245,0.0816326530612245,0.604166666666667,0
0.310810810810811,0.0612244897959184,0.0612244897959184,0.447916666666667,0
0.283783783783784,0.0612244897959184,0.0612244897959184,0.520833333333333,0
0.297297297297297,0,0,0.208333333333333,1
0.148648648648649,0.0204081632653061,0.0204081632653061,0.708333333333333,0
0.310810810810811,0.0816326530612245,0.0816326530612245,0.583333333333333,0
0.310810810810811,0.0408163265306122,0.0408163265306122,0.395833333333333,0
0.310810810810811,0.0408163265306122,0.0408163265306122,0.40625,0
0.189189189189189,0.0408163265306122,0.0408163265306122,0.84375,0
0.283783783783784,0.0204081632653061,0.0204081632653061,0.34375,0
0.351351351351351,0.0816326530612245,0.0816326530612245,0.489583333333333,1
0.310810810810811,0.102040816326531,0.102040816326531,0.708333333333333,0
0.310810810810811,0,0,0.21875,0
0.310810810810811,0,0,0.21875,0
0.310810810810811,0,0,0.21875,0
0.310810810810811,0,0,0.21875,0
0.310810810810811,0,0,0.21875,0
0.310810810810811,0,0,0.21875,0
0.310810810810811,0,0,0.21875,0
0.310810810810811,0,0,0.21875,0
0.310810810810811,0.0612244897959184,0.0612244897959184,0.53125,0
0.283783783783784,0.102040816326531,0.102040816326531,0.875,0
0.310810810810811,0.0408163265306122,0.0408163265306122,0.479166666666667,0
0.283783783783784,0.0204081632653061,0.0204081632653061,0.40625,0
0.283783783783784,0.0408163265306122,0.0408163265306122,0.645833333333333,0
0.216216216216216,0.0204081632653061,0.0204081632653061,0.708333333333333,0
0.283783783783784,0.0408163265306122,0.0408163265306122,0.708333333333333,0
0.310810810810811,0.0612244897959184,0.0612244897959184,0.885416666666667,0
0.310810810810811,0.0408163265306122,0.0408163265306122,0.90625,0
0.310810810810811,0.0204081632653061,0.0204081632653061,0.885416666666667,0
0.472972972972973,0.0408163265306122,0.0408163265306122,0.645833333333333,0
0.513513513513513,0,0,0.375,0
0.513513513513513,0,0,0.375,0
0.540540540540541,0,0,0.395833333333333,0
1,0,0,0.75,0
0.027027027027027,0.857142857142857,0.857142857142857,0.875,1
0.0810810810810811,0.428571428571429,0.428571428571429,0.270833333333333,1
0.027027027027027,0.673469387755102,0.673469387755102,0.78125,1
0.027027027027027,0.877551020408163,0.877551020408163,1,0
0,0.510204081632653,0.510204081632653,0.770833333333333,1
0.027027027027027,0.816326530612245,0.816326530612245,1,1
0.0405405405405405,0.408163265306122,0.408163265306122,0.416666666666667,1
0.027027027027027,0.204081632653061,0.204081632653061,0.21875,0
0.027027027027027,0.408163265306122,0.408163265306122,0.520833333333333,1
0.027027027027027,0.244897959183673,0.244897959183673,0.3125,1
0.0540540540540541,0.0612244897959184,0.0612244897959184,0.0208333333333333,1
0.027027027027027,0.204081632653061,0.204081632653061,0.25,0
0.027027027027027,0.204081632653061,0.204081632653061,0.270833333333333,0
0.0405405405405405,0.26530612244898,0.26530612244898,0.34375,0
0.0540540540540541,0.306122448979592,0.306122448979592,0.375,1
0.0540540540540541,0.102040816326531,0.102040816326531,0.125,0
0.0405405405405405,0.0816326530612245,0.0816326530612245,0.104166666666667,1
0.0540540540540541,0.653061224489796,0.653061224489796,1,1
0.0405405405405405,0.183673469387755,0.183673469387755,0.322916666666667,1
0.0540540540540541,0.183673469387755,0.183673469387755,0.270833333333333,1
0.027027027027027,0.204081632653061,0.204081632653061,0.395833333333333,1
0.027027027027027,0.204081632653061,0.204081632653061,0.40625,1
0.0540540540540541,0.244897959183673,0.244897959183673,0.385416666666667,1
0.0135135135135135,0.183673469387755,0.183673469387755,0.427083333333333,1
0.0540540540540541,0.163265306122449,0.163265306122449,0.270833333333333,0
0.027027027027027,0.0612244897959184,0.0612244897959184,0.09375,0
0.027027027027027,0.0816326530612245,0.0816326530612245,0.145833333333333,1
0.027027027027027,0.285714285714286,0.285714285714286,0.645833333333333,0
0.0675675675675676,0.469387755102041,0.469387755102041,0.802083333333333,0
0.027027027027027,0.102040816326531,0.102040816326531,0.208333333333333,1
0.0540540540540541,0.0816326530612245,0.0816326530612245,0.145833333333333,1
0.027027027027027,0.0612244897959184,0.0612244897959184,0.125,1
0.0540540540540541,0.142857142857143,0.142857142857143,0.270833333333333,0
0.027027027027027,0.0612244897959184,0.0612244897959184,0.125,0
0.027027027027027,0.102040816326531,0.102040816326531,0.25,0
0.0540540540540541,0.0816326530612245,0.0816326530612245,0.145833333333333,1
0.027027027027027,0.122448979591837,0.122448979591837,0.3125,1
0.027027027027027,0.102040816326531,0.102040816326531,0.25,1
0.027027027027027,0.142857142857143,0.142857142857143,0.375,1
0.027027027027027,0.0204081632653061,0.0204081632653061,0.0208333333333333,1
0.027027027027027,0.102040816326531,0.102040816326531,0.270833333333333,1
0.027027027027027,0.183673469387755,0.183673469387755,0.520833333333333,0
0.0540540540540541,0.306122448979592,0.306122448979592,0.708333333333333,1
0.0540540540540541,0.0204081632653061,0.0204081632653061,0.0208333333333333,1
0.0135135135135135,0.26530612244898,0.26530612244898,0.96875,0
0.0540540540540541,0.0204081632653061,0.0204081632653061,0.0208333333333333,1
0.0945945945945946,0.26530612244898,0.26530612244898,0.479166666666667,0
0.027027027027027,0.0408163265306122,0.0408163265306122,0.09375,0
0.027027027027027,0.224489795918367,0.224489795918367,0.708333333333333,1
0.0540540540540541,0.122448979591837,0.122448979591837,0.3125,1
0.0540540540540541,0.0612244897959184,0.0612244897959184,0.145833333333333,0
0.027027027027027,0.102040816326531,0.102040816326531,0.34375,1
0.0540540540540541,0.102040816326531,0.102040816326531,0.270833333333333,1
0.027027027027027,0.0408163265306122,0.0408163265306122,0.125,0
0.027027027027027,0.0612244897959184,0.0612244897959184,0.21875,0
0.0540540540540541,0.0612244897959184,0.0612244897959184,0.166666666666667,0
0.0675675675675676,0.102040816326531,0.102040816326531,0.270833333333333,0
0.0540540540540541,0.102040816326531,0.102040816326531,0.291666666666667,0
0.189189189189189,0.0816326530612245,0.0816326530612245,0.125,0
0.0405405405405405,0.142857142857143,0.142857142857143,0.5,0
0.0540540540540541,0.204081632653061,0.204081632653061,0.645833333333333,1
0.0540540540540541,0.163265306122449,0.163265306122449,0.520833333333333,0
0.0540540540540541,0.306122448979592,0.306122448979592,1,1
0.0945945945945946,0.183673469387755,0.183673469387755,0.46875,0
0.0540540540540541,0.26530612244898,0.26530612244898,0.875,0
0.027027027027027,0.163265306122449,0.163265306122449,0.760416666666667,0
0.0540540540540541,0.102040816326531,0.102040816326531,0.34375,0
0.0540540540540541,0.163265306122449,0.163265306122449,0.552083333333333,0
0.0540540540540541,0.102040816326531,0.102040816326531,0.34375,1
0.027027027027027,0.102040816326531,0.102040816326531,0.447916666666667,0
0.027027027027027,0.102040816326531,0.102040816326531,0.46875,0
0.0540540540540541,0.0204081632653061,0.0204081632653061,0.0729166666666667,0
0.027027027027027,0.0204081632653061,0.0204081632653061,0.09375,1
0.027027027027027,0.0204081632653061,0.0204081632653061,0.09375,0
0.027027027027027,0.0204081632653061,0.0204081632653061,0.09375,1
0.0540540540540541,0.102040816326531,0.102040816326531,0.375,1
0.0405405405405405,0.0612244897959184,0.0612244897959184,0.28125,1
0.121621621621622,0.163265306122449,0.163265306122449,0.375,0
0.148648648648649,0.0816326530612245,0.0816326530612245,0.166666666666667,0
0.027027027027027,0.0408163265306122,0.0408163265306122,0.197916666666667,0
0.027027027027027,0,0,0,0
0.027027027027027,0,0,0,1
0.027027027027027,0,0,0,0
0.027027027027027,0,0,0,0
0.027027027027027,0,0,0,0
0.027027027027027,0,0,0,0
0.027027027027027,0,0,0,1
0.027027027027027,0,0,0,0
0.027027027027027,0,0,0,0
0.027027027027027,0,0,0,0
0.027027027027027,0,0,0,0
0.148648648648649,0.204081632653061,0.204081632653061,0.375,0
0.027027027027027,0.0408163265306122,0.0408163265306122,0.208333333333333,0
0.121621621621622,0.204081632653061,0.204081632653061,0.489583333333333,1
0.0675675675675676,0.204081632653061,0.204081632653061,0.760416666666667,0
0.0405405405405405,0.0816326530612245,0.0816326530612245,0.375,0
0.0405405405405405,0,0,0.0104166666666667,1
0.0540540540540541,0.102040816326531,0.102040816326531,0.427083333333333,0
0.027027027027027,0.0408163265306122,0.0408163265306122,0.229166666666667,0
0.162162162162162,0.204081632653061,0.204081632653061,0.385416666666667,0
0.027027027027027,0.0204081632653061,0.0204081632653061,0.125,0
0.0540540540540541,0.102040816326531,0.102040816326531,0.458333333333333,0
0.121621621621622,0.0408163265306122,0.0408163265306122,0.125,0
0.189189189189189,0.142857142857143,0.142857142857143,0.25,0
0.0540540540540541,0.0204081632653061,0.0204081632653061,0.114583333333333,0
0.0540540540540541,0.204081632653061,0.204081632653061,0.96875,0
0.027027027027027,0.122448979591837,0.122448979591837,0.78125,0
0.027027027027027,0.122448979591837,0.122448979591837,0.78125,0
0.0540540540540541,0,0,0.0208333333333333,0
0.0540540540540541,0,0,0.0208333333333333,0
0.0540540540540541,0,0,0.0208333333333333,0
0.0540540540540541,0,0,0.0208333333333333,0
0.0540540540540541,0,0,0.0208333333333333,1
0.0540540540540541,0,0,0.0208333333333333,0
0.0540540540540541,0,0,0.0208333333333333,0
0.0540540540540541,0,0,0.0208333333333333,0
0.0540540540540541,0,0,0.0208333333333333,0
0.0540540540540541,0,0,0.0208333333333333,0
0.0540540540540541,0,0,0.0208333333333333,1
0.0540540540540541,0,0,0.0208333333333333,0
0.0540540540540541,0.122448979591837,0.122448979591837,0.625,0
0.0540540540540541,0,0,0.0208333333333333,0
0.0540540540540541,0.0612244897959184,0.0612244897959184,0.333333333333333,1
0.148648648648649,0.102040816326531,0.102040816326531,0.270833333333333,0
0.175675675675676,0.0408163265306122,0.0408163265306122,0.125,1
0.0945945945945946,0.0816326530612245,0.0816326530612245,0.34375,0
0.121621621621622,0.163265306122449,0.163265306122449,0.541666666666667,0
0.148648648648649,0.0204081632653061,0.0204081632653061,0.09375,0
0.027027027027027,0.0816326530612245,0.0816326530612245,0.635416666666667,0
0.0945945945945946,0.204081632653061,0.204081632653061,0.90625,0
0.108108108108108,0.163265306122449,0.163265306122449,0.645833333333333,0
0.027027027027027,0.0204081632653061,0.0204081632653061,0.208333333333333,0
0.0810810810810811,0.0408163265306122,0.0408163265306122,0.25,0
0.162162162162162,0.285714285714286,0.285714285714286,0.71875,0
0.175675675675676,0.0408163265306122,0.0408163265306122,0.145833333333333,0
0.148648648648649,0.306122448979592,0.306122448979592,0.90625,0
0.0540540540540541,0.0816326530612245,0.0816326530612245,0.583333333333333,0
0.189189189189189,0.122448979591837,0.122448979591837,0.34375,0
0.148648648648649,0.0612244897959184,0.0612244897959184,0.260416666666667,0
0.0945945945945946,0.163265306122449,0.163265306122449,0.90625,1
0.148648648648649,0.142857142857143,0.142857142857143,0.520833333333333,1
0.0945945945945946,0.0816326530612245,0.0816326530612245,0.520833333333333,0
0.148648648648649,0.102040816326531,0.102040816326531,0.40625,0
0.135135135135135,0.0816326530612245,0.0816326530612245,0.375,0
0.189189189189189,0.0204081632653061,0.0204081632653061,0.125,1
0.189189189189189,0.0204081632653061,0.0204081632653061,0.125,0
0.189189189189189,0.0204081632653061,0.0204081632653061,0.125,0
0.027027027027027,0.0204081632653061,0.0204081632653061,0.322916666666667,0
0.148648648648649,0.0408163265306122,0.0408163265306122,0.21875,0
0.189189189189189,0.142857142857143,0.142857142857143,0.458333333333333,0
0.121621621621622,0,0,0.0729166666666667,0
0.216216216216216,0.0816326530612245,0.0816326530612245,0.260416666666667,0
0.189189189189189,0.0612244897959184,0.0612244897959184,0.25,0
0.0540540540540541,0.0204081632653061,0.0204081632653061,0.291666666666667,0
0.189189189189189,0.0408163265306122,0.0408163265306122,0.197916666666667,0
0.216216216216216,0.306122448979592,0.306122448979592,0.78125,0
0.0540540540540541,0.0204081632653061,0.0204081632653061,0.302083333333333,0
0.189189189189189,0.142857142857143,0.142857142857143,0.5,0
0.148648648648649,0.0408163265306122,0.0408163265306122,0.25,0
0.189189189189189,0.122448979591837,0.122448979591837,0.447916666666667,0
0.202702702702703,0.0816326530612245,0.0816326530612245,0.322916666666667,0
0.216216216216216,0.0204081632653061,0.0204081632653061,0.145833333333333,0
0.216216216216216,0.0408163265306122,0.0408163265306122,0.197916666666667,0
0.148648648648649,0.142857142857143,0.142857142857143,0.729166666666667,0
0.148648648648649,0,0,0.09375,0
0.148648648648649,0,0,0.09375,0
0.148648648648649,0,0,0.09375,0
0.148648648648649,0,0,0.09375,1
0.148648648648649,0,0,0.09375,0
0.027027027027027,0.0408163265306122,0.0408163265306122,0.760416666666667,1
0.027027027027027,0.0408163265306122,0.0408163265306122,0.78125,0
0.216216216216216,0.0612244897959184,0.0612244897959184,0.270833333333333,0
0.216216216216216,0.285714285714286,0.285714285714286,0.885416666666667,0
0.216216216216216,0.26530612244898,0.26530612244898,0.84375,0
0.216216216216216,0.183673469387755,0.183673469387755,0.625,0
0.216216216216216,0.0408163265306122,0.0408163265306122,0.21875,0
0.189189189189189,0.0408163265306122,0.0408163265306122,0.25,0
0.310810810810811,0.36734693877551,0.36734693877551,0.625,0
0.148648648648649,0.122448979591837,0.122448979591837,0.760416666666667,0
0.189189189189189,0.0408163265306122,0.0408163265306122,0.270833333333333,0
0.27027027027027,0.26530612244898,0.26530612244898,0.697916666666667,1
0.0540540540540541,0.0204081632653061,0.0204081632653061,0.458333333333333,0
0.148648648648649,0.0204081632653061,0.0204081632653061,0.239583333333333,0
0.148648648648649,0.0408163265306122,0.0408163265306122,0.364583333333333,0
0.216216216216216,0.0612244897959184,0.0612244897959184,0.322916666666667,0
0.283783783783784,0.122448979591837,0.122448979591837,0.375,0
0.175675675675676,0.122448979591837,0.122448979591837,0.770833333333333,0
0.216216216216216,0.102040816326531,0.102040816326531,0.5,0
0.189189189189189,0.0408163265306122,0.0408163265306122,0.322916666666667,0
0.189189189189189,0,0,0.125,0
0.189189189189189,0,0,0.125,0
0.189189189189189,0,0,0.125,0
0.189189189189189,0,0,0.125,0
0.189189189189189,0,0,0.125,0
0.189189189189189,0,0,0.125,0
0.22972972972973,0.122448979591837,0.122448979591837,0.583333333333333,1
0.189189189189189,0.0408163265306122,0.0408163265306122,0.34375,0
0.189189189189189,0.0408163265306122,0.0408163265306122,0.34375,0
0.216216216216216,0.122448979591837,0.122448979591837,0.645833333333333,0
0.283783783783784,0.0204081632653061,0.0204081632653061,0.197916666666667,0
0.216216216216216,0.0408163265306122,0.0408163265306122,0.34375,0
0.216216216216216,0,0,0.145833333333333,0
0.216216216216216,0,0,0.145833333333333,0
0.216216216216216,0,0,0.145833333333333,0
0.216216216216216,0,0,0.145833333333333,0
0.216216216216216,0,0,0.145833333333333,0
0.189189189189189,0.0204081632653061,0.0204081632653061,0.28125,0
0.148648648648649,0.0612244897959184,0.0612244897959184,0.75,0
0.148648648648649,0.0204081632653061,0.0204081632653061,0.375,1
0.283783783783784,0.102040816326531,0.102040816326531,0.479166666666667,0
0.310810810810811,0.0204081632653061,0.0204081632653061,0.21875,0
0.310810810810811,0.102040816326531,0.102040816326531,0.447916666666667,0
0.189189189189189,0.0204081632653061,0.0204081632653061,0.34375,1
0.216216216216216,0.102040816326531,0.102040816326531,0.822916666666667,0
0.216216216216216,0.0612244897959184,0.0612244897959184,0.583333333333333,0
0.216216216216216,0.0816326530612245,0.0816326530612245,0.71875,0
0.283783783783784,0.0204081632653061,0.0204081632653061,0.25,0
0.283783783783784,0.0408163265306122,0.0408163265306122,0.34375,0
0.283783783783784,0.0408163265306122,0.0408163265306122,0.34375,0
0.310810810810811,0.142857142857143,0.142857142857143,0.697916666666667,0
0.283783783783784,0.0408163265306122,0.0408163265306122,0.375,0
0.310810810810811,0.0408163265306122,0.0408163265306122,0.34375,0
0.283783783783784,0.0408163265306122,0.0408163265306122,0.395833333333333,0
0.310810810810811,0.0204081632653061,0.0204081632653061,0.270833333333333,0
0.283783783783784,0,0,0.197916666666667,0
0.283783783783784,0,0,0.197916666666667,0
0.337837837837838,0.102040816326531,0.102040816326531,0.5,0
0.283783783783784,0,0,0.197916666666667,0
0.283783783783784,0,0,0.197916666666667,0
0.310810810810811,0.0408163265306122,0.0408163265306122,0.385416666666667,0
0.283783783783784,0.0204081632653061,0.0204081632653061,0.322916666666667,0
0.189189189189189,0.0408163265306122,0.0408163265306122,0.802083333333333,0
0.310810810810811,0,0,0.21875,1
0.310810810810811,0,0,0.21875,0
0.310810810810811,0,0,0.21875,0
0.310810810810811,0,0,0.21875,0
0.310810810810811,0,0,0.21875,0
0.310810810810811,0,0,0.21875,0
0.310810810810811,0,0,0.21875,0
0.310810810810811,0.0612244897959184,0.0612244897959184,0.520833333333333,0
0.310810810810811,0,0,0.21875,0
0.310810810810811,0.122448979591837,0.122448979591837,0.895833333333333,0
0.216216216216216,0.0408163265306122,0.0408163265306122,0.875,0
0.310810810810811,0.0204081632653061,0.0204081632653061,0.375,0
0.283783783783784,0.0204081632653061,0.0204081632653061,0.520833333333333,0
0.310810810810811,0.0408163265306122,0.0408163265306122,0.625,0
0.527027027027027,0,0,0.385416666666667,0
0.972972972972973,0,0,0.729166666666667,0
