"genergy","gpuls","gdenergy","gdpuls","nbumps","nbumps2","nbumps3","nbumps4","nbumps5","energy","maxenergy","seismic.1","seismoacoustic.1","seismoacoustic.2","seismoacoustic.3","shift.1","ghazard.1","ghazard.2","ghazard.3","target"
0.0307025485927838,0.313773250664305,0.100671140939597,0.188436830835118,0.333333333333333,0.25,0,0.333333333333333,0,0.0527363184079602,0.05,0,1,0,0,1,1,0,0,"2"
0.0223690547282849,0.198184233835252,0.0686055182699478,0.105995717344754,0.333333333333333,0.25,0.142857142857143,0,0,0.00472636815920398,0.0025,0,1,0,0,1,1,0,0,"2"
0.0196991003833484,0.20859167404783,0.064131245339299,0.11134903640257,0.222222222222222,0,0.285714285714286,0,0,0.0124378109452736,0.0075,0,1,0,0,1,1,0,0,"1"
0.0214944809385294,0.266164747564216,0.0693512304250559,0.139186295503212,0.555555555555556,0,0.285714285714286,1,0,0.370646766169154,0.2,0,1,0,0,1,1,0,0,"2"
0.0114811889580243,0.146811337466785,0.0343027591349739,0.069593147751606,0.111111111111111,0.125,0,0,0,0.00223880597014925,0.00225,0,1,0,0,1,1,0,0,"1"
0.00329795226445262,0.0449512843224092,0.0835197613721104,0.30406852248394,0.111111111111111,0,0,0.333333333333333,0,0.0248756218905473,0.025,0,0,1,0,0,0,1,0,"2"
0.00893452254820751,0.130646589902569,0.0283370618941089,0.063169164882227,0.111111111111111,0.125,0,0,0,0.00124378109452736,0.00125,1,0,1,0,1,0,1,0,"2"
0.00805224326250698,0.115367581930912,0.0260999254287845,0.0556745182012848,0.111111111111111,0,0.142857142857143,0,0,0.0199004975124378,0.02,1,0,1,0,1,0,1,0,"2"
0.00942767428868641,0.095659875996457,0.0328113348247576,0.0460385438972163,0.222222222222222,0.125,0.142857142857143,0,0,0.00895522388059702,0.0075,1,0,1,0,1,1,0,0,"2"
0.021671707345264,0.220770593445527,0.0909768829231916,0.123126338329764,0.222222222222222,0.25,0,0,0,0.00248756218905473,0.002,1,0,1,0,1,1,0,0,"2"
0.0122517385525226,0.141939769707706,0.0507084265473527,0.0770877944325482,0.222222222222222,0.25,0,0,0,0.0027363184079602,0.00175,1,1,0,0,1,1,0,0,"2"
0.00917724567047447,0.079052258635961,0.0380313199105145,0.0417558886509636,0.111111111111111,0,0.142857142857143,0,0,0.0124378109452736,0.0125,1,1,0,0,1,1,0,0,"2"
0.0250968002928088,0.222763507528787,0.126025354213274,0.144539614561028,0.444444444444444,0.375,0.142857142857143,0,0,0.00621890547263682,0.0025,1,0,1,0,1,1,0,0,"2"
0.0188669068212903,0.129539415411869,0.0924683072334079,0.0813704496788009,0.222222222222222,0.125,0.142857142857143,0,0,0.00597014925373134,0.005,1,0,1,0,1,1,0,0,"2"
0.0472809231184142,0.263286093888397,0.0425055928411633,0.0599571734475375,0.111111111111111,0,0.142857142857143,0,0,0.00746268656716418,0.0075,1,0,1,0,1,1,0,0,"2"
0.0510180886517308,0.259521700620018,0.0484712900820283,0.0610278372591006,0.111111111111111,0.125,0,0,0,0.000497512437810945,5e-04,1,0,1,0,1,1,0,0,"2"
0.00986688755755042,0.0566873339238264,0.0164056674123788,0.0235546038543897,0.111111111111111,0,0.142857142857143,0,0,0.0174129353233831,0.0175,1,0,1,0,0,1,0,0,"2"
0.00678083643158483,0.0380868024800709,0.0111856823266219,0.0160599571734475,0.111111111111111,0,0.142857142857143,0,0,0.00497512437810945,0.005,1,1,0,0,0,1,0,0,"2"
0.0278168403613878,0.0338795394154119,0.0611483967188665,0.0149892933618844,0.111111111111111,0,0.142857142857143,0,0,0.0124378109452736,0.0125,1,1,0,0,0,1,0,0,"2"
0.00649573308162047,0.0283436669619132,0.0298284862043251,0.0663811563169165,0.111111111111111,0,0.142857142857143,0,0,0.00995024875621891,0.01,1,1,0,0,0,1,0,0,"2"
0.0337500722390245,0.20659875996457,0.0320656226696495,0.0503211991434689,0.222222222222222,0.125,0.142857142857143,0,0,0.00398009950248756,0.0025,1,1,0,0,1,1,0,0,"2"
0.0457552349213076,0.24800708591674,0.0745712155108128,0.104925053533191,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,"2"
0.039533046945734,0.256200177147919,0.0633855331841909,0.10813704496788,0.111111111111111,0.125,0,0,0,0.00099502487562189,0.001,1,1,0,0,1,1,0,0,"2"
0.0365818419988056,0.189991142604074,0.0596569724086503,0.0792291220556745,0.222222222222222,0,0.285714285714286,0,0,0.0124378109452736,0.0075,1,1,0,0,1,1,0,0,"2"
0.0701623933270405,0.390611160318866,0.118568232662192,0.170235546038544,0.666666666666667,0.125,0.714285714285714,0,0,0.0442786069651741,0.0175,1,1,0,0,1,1,0,0,"2"
0.0365702837548882,0.189769707705934,0.0566741237882177,0.076017130620985,0.111111111111111,0.125,0,0,0,0.00149253731343284,0.0015,1,1,0,0,1,1,0,0,"2"
0.0112461713317023,0.0515943312666076,0.0566741237882177,0.12847965738758,0.111111111111111,0.125,0,0,0,0.00124378109452736,0.00125,1,1,0,0,0,1,0,0,"2"
0.00436901620080522,0.0263507528786537,0.0208799403430276,0.063169164882227,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,"2"
0.010286837086552,0.0203720106288751,0.058165548098434,0.0503211991434689,0.111111111111111,0,0.142857142857143,0,0,0.00746268656716418,0.0075,1,1,0,0,0,1,0,0,"2"
0.0167787174202,0.0735163861824624,0.0999254287844892,0.199143468950749,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,"2"
0.0596135693783591,0.276793622674934,0.0961968680089485,0.114561027837259,0.222222222222222,0.25,0,0,0,0.0027363184079602,0.00175,1,1,0,0,1,1,0,0,"2"
0.0468571208414402,0.258635961027458,0.0723340790454884,0.104925053533191,0.111111111111111,0,0.142857142857143,0,0,0.0124378109452736,0.0125,1,0,1,0,1,1,0,0,"2"
0.0430929860723161,0.220327723649247,0.0656226696495153,0.088865096359743,0.444444444444444,0.375,0.142857142857143,0,0,0.0109452736318408,0.0075,1,0,1,0,1,1,0,0,"2"
0.0735335478029705,0.365146147032772,0.114839671886652,0.150963597430407,0.222222222222222,0,0.285714285714286,0,0,0.027363184079602,0.0225,1,0,1,0,1,1,0,0,"2"
0.0368014486332377,0.220106288751107,0.052199850857569,0.0845824411134904,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,"2"
0.0513686887172276,0.237378210806023,0.0753169276659209,0.0931477516059957,0.666666666666667,0.25,0.571428571428571,0,0,0.0415422885572139,0.02,1,0,1,0,1,1,0,0,"2"
0.097632486370904,0.45770593445527,0.144668158090977,0.184154175588865,0.444444444444444,0.25,0.285714285714286,0,0,0.0176616915422886,0.01,1,0,1,0,1,1,0,0,"2"
0.0469149120610275,0.20659875996457,0.0604026845637584,0.0749464668094218,0.222222222222222,0.25,0,0,0,0.00223880597014925,0.00125,1,0,1,0,1,1,0,0,"2"
0.0570437864807074,0.283436669619132,0.0723340790454884,0.102783725910064,0.222222222222222,0.25,0,0,0,0.00323383084577114,0.00225,1,0,1,0,1,1,0,0,"2"
0.0603648552329949,0.287643932683791,0.0790454884414616,0.109207708779443,0.444444444444444,0.375,0.142857142857143,0,0,0.0116915422885572,0.0075,1,0,1,0,1,1,0,0,"2"
0.00882279285700526,0.0343224092116918,0.0507084265473527,0.0845824411134904,0.111111111111111,0,0.142857142857143,0,0,0.00497512437810945,0.005,1,0,1,0,0,1,0,0,"2"
0.0412244033056578,0.221656333038087,0.0507084265473527,0.0802997858672377,0.333333333333333,0.375,0,0,0,0.00398009950248756,0.0015,1,1,0,0,1,1,0,0,"1"
0.048933751998613,0.25199291408326,0.0626398210290828,0.0931477516059957,0.333333333333333,0.125,0.142857142857143,0.333333333333333,0,0.0562189054726368,0.05,0,1,0,0,1,1,0,0,"1"
0.0629577546184816,0.339238263950399,0.081282624906786,0.127408993576017,0.222222222222222,0,0.142857142857143,0.333333333333333,0,0.17910447761194,0.175,0,1,0,0,1,1,0,0,"2"
0.0519311899212113,0.312001771479185,0.064131245339299,0.112419700214133,0.111111111111111,0,0.142857142857143,0,0,0.0149253731343284,0.015,0,1,0,0,1,1,0,0,"1"
0.118009670397411,0.558015943312666,0.155108128262491,0.207708779443255,0.333333333333333,0.25,0,0.333333333333333,0,0.0771144278606965,0.075,0,0,1,0,1,0,1,0,"1"
0.0321280653426056,0.198405668733392,0.035048471290082,0.063169164882227,0.222222222222222,0.125,0,0,1,0.249502487562189,0.25,0,0,1,0,1,0,1,0,"1"
0.0356995627131051,0.213684676705049,0.0402684563758389,0.069593147751606,0.555555555555556,0.375,0.142857142857143,0.333333333333333,0,0.163681592039801,0.15,0,0,1,0,1,0,1,0,"2"
0.0407273988172064,0.211691762621789,0.0514541387024608,0.0749464668094218,0.333333333333333,0.125,0.285714285714286,0,0,0.0370646766169154,0.02,0,0,1,0,1,1,0,0,"2"
0.0493768180154495,0.273029229406554,0.064131245339299,0.0974304068522484,0.111111111111111,0,0.142857142857143,0,0,0.00248756218905473,0.0025,0,0,1,0,1,1,0,0,"2"
0.0366704552021729,0.227856510186005,0.0477255779269202,0.0802997858672377,0.222222222222222,0.125,0.142857142857143,0,0,0.00895522388059702,0.0075,1,1,0,0,1,1,0,0,"1"
0.0717304617518445,0.424933569530558,0.100671140939597,0.157387580299786,0.333333333333333,0.125,0.142857142857143,0.333333333333333,0,0.180348258706468,0.175,0,1,0,0,1,1,0,0,"2"
0.0754560690412437,0.423162090345438,0.0999254287844892,0.145610278372591,0.444444444444444,0.375,0.142857142857143,0,0,0.00671641791044776,0.0025,0,1,0,0,1,1,0,0,"2"
0.0450848567740941,0.242028343666962,0.0551826994780015,0.0770877944325482,0.333333333333333,0.25,0.142857142857143,0,0,0.0141791044776119,0.01,0,1,0,0,1,1,0,0,"2"
0.10521854712874,0.528122232063773,0.137956748695004,0.178800856531049,0.222222222222222,0.125,0.142857142857143,0,0,0.00845771144278607,0.0075,1,0,1,0,1,1,0,0,"2"
0.0467338329063204,0.234942426926484,0.0544369873228934,0.0717344753747323,0.222222222222222,0,0.285714285714286,0,0,0.0199004975124378,0.015,1,0,1,0,1,1,0,0,"2"
0.0771512781491399,0.368910540301151,0.10365398956003,0.12847965738758,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,"2"
0.0504093544720772,0.308901682905226,0.0611483967188665,0.100642398286938,0.111111111111111,0,0.142857142857143,0,0,0.00497512437810945,0.005,1,1,0,0,1,1,0,0,"2"
0.0147752884745044,0.0755093002657219,0.0909768829231916,0.193790149892934,0.111111111111111,0,0.142857142857143,0,0,0.00248756218905473,0.0025,1,1,0,0,0,1,0,0,"2"
0.00477355473791682,0.0265721877767936,0.0275913497390007,0.0610278372591006,0.111111111111111,0.125,0,0,0,0.00174129353233831,0.00175,1,1,0,0,0,1,0,0,"1"
0.00473117451021941,0.0274579273693534,0.0298284862043251,0.0653104925053533,0.111111111111111,0,0,0.333333333333333,0,0.174129353233831,0.175,0,1,0,0,0,1,0,0,"2"
0.00464256130685211,0.0256864481842338,0.0328113348247576,0.0642398286937901,0.111111111111111,0,0.142857142857143,0,0,0.00746268656716418,0.0075,0,1,0,0,0,1,0,0,"2"
0.0640018493190268,0.389725420726306,0.0768083519761372,0.124197002141328,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,"1"
0.102155612490609,0.631089459698849,0.119313944817301,0.19271948608137,0.222222222222222,0,0.142857142857143,0.333333333333333,0,0.0572139303482587,0.05,0,1,0,0,1,1,0,0,"2"
0.0624491918861128,0.37643932683791,0.0663683818046234,0.102783725910064,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,"2"
0.0488952245188881,0.306908768821966,0.0492170022371365,0.0792291220556745,0.333333333333333,0,0.428571428571429,0,0,0.0223880597014925,0.0125,0,1,0,0,1,1,0,0,"1"
0.0882163703261351,0.574623560673162,0.0939597315436242,0.157387580299786,0.222222222222222,0,0,0.666666666666667,0,0.248756218905473,0.2,0,1,0,0,1,1,0,0,"2"
0.064340891140606,0.37378210806023,0.0663683818046234,0.0963597430406852,0.111111111111111,0,0.142857142857143,0,0,0.0174129353233831,0.0175,0,1,0,0,1,1,0,0,"1"
0.0509988249118684,0.343224092116918,0.0507084265473527,0.0856531049250535,0.555555555555556,0.25,0.285714285714286,0.333333333333333,0,0.136318407960199,0.125,0,1,0,0,1,1,0,0,"2"
0.098110227119493,0.648804251550044,0.108873974645787,0.173447537473233,0.111111111111111,0,0.142857142857143,0,0,0.00497512437810945,0.005,0,1,0,0,1,1,0,0,"1"
0.0582188746123172,0.381975199291408,0.058165548098434,0.0899357601713062,0.444444444444444,0.125,0.285714285714286,0.333333333333333,0,0.0791044776119403,0.05,0,1,0,0,1,1,0,0,"2"
0.0454662788233708,0.367139061116032,0.046234153616704,0.0867237687366167,0.111111111111111,0,0.142857142857143,0,0,0.00497512437810945,0.005,0,1,0,0,1,1,0,0,"1"
0.0454701315713433,0.379539415411869,0.0469798657718121,0.0877944325481799,0.111111111111111,0,0,0.333333333333333,0,0.0497512437810945,0.05,0,1,0,0,1,1,0,0,"2"
0.0715879100768623,0.54229406554473,0.0775540641312453,0.12847965738758,0.888888888888889,0.5,0.571428571428571,0,0,0.0281094527363184,0.01,0,1,0,0,1,1,0,0,"2"
0.0760879197087323,0.620460584588131,0.0865026099925429,0.149892933618844,0.888888888888889,1,0,0,0,0.0116915422885572,0.002,0,1,0,0,1,1,0,0,"2"
0.010279131590607,0.0759521700620018,0.0850111856823266,0.203426124197002,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,"2"
0.00368707980967425,0.0407440212577502,0.0275913497390007,0.0952890792291221,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,"2"
0.00380651499682148,0.0372010628875111,0.0313199105145414,0.088865096359743,0.111111111111111,0,0.142857142857143,0,0,0.00248756218905473,0.0025,1,1,0,0,0,1,0,0,"2"
0.00333647974417753,0.029007971656333,0.0275913497390007,0.0674518201284797,0.111111111111111,0.125,0,0,0,0.00149253731343284,0.0015,1,1,0,0,0,1,0,0,"2"
0.00280094777600123,0.0239149689991143,0.0246085011185682,0.0535331905781585,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,"2"
0.00172603109167614,0.0197077059344553,0.0178970917225951,0.0492505353319058,0.111111111111111,0,0.142857142857143,0,0,0.00248756218905473,0.0025,1,1,0,0,0,1,0,0,"2"
0.00173758933559361,0.016829052258636,0.0208799403430276,0.0438972162740899,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,"2"
0.00228853229565988,0.0243578387953942,0.0387770320656227,0.0770877944325482,0.222222222222222,0.125,0.142857142857143,0,0,0.00597014925373134,0.005,1,1,0,0,0,1,0,0,"1"
0.0265146115466857,0.221877767936227,0.0275913497390007,0.0481798715203426,0.333333333333333,0,0.285714285714286,0.333333333333333,0,0.164179104477612,0.15,0,1,0,0,1,1,0,0,"2"
0.0519234844252663,0.463684676705049,0.0589112602535421,0.107066381156317,0.444444444444444,0.25,0.285714285714286,0,0,0.0126865671641791,0.0075,0,1,0,0,1,1,0,0,"2"
0.0275664117431758,0.259300265721878,0.0320656226696495,0.0599571734475375,0.111111111111111,0,0.142857142857143,0,0,0.0174129353233831,0.0175,0,1,0,0,1,1,0,0,"2"
0.0615707653483847,0.518821966341895,0.0805369127516778,0.127408993576017,0.333333333333333,0.125,0.285714285714286,0,0,0.0109452736318408,0.0075,1,1,0,0,1,1,0,0,"2"
0.0664329332896689,0.635739592559787,0.0850111856823266,0.149892933618844,0.333333333333333,0.25,0.142857142857143,0,0,0.00572139303482587,0.0025,1,1,0,0,1,1,0,0,"2"
0.0358382616401148,0.273693534100974,0.0477255779269202,0.0620985010706638,0.111111111111111,0,0.142857142857143,0,0,0.00497512437810945,0.005,1,1,0,0,1,1,0,0,"2"
0.0106836701277186,0.04162976085031,0.0126771066368382,0.00642398286937901,0.444444444444444,0,0.571428571428571,0,0,0.0472636815920398,0.02,1,1,0,0,1,1,0,0,"2"
0.0170368515343569,0.0591231178033658,0.0238627889634601,0.0117773019271949,0.222222222222222,0,0.285714285714286,0,0,0.00746268656716418,0.005,1,1,0,0,1,1,0,0,"2"
0.0102983953304695,0.0420726306465899,0.0141685309470544,0.00856531049250535,0.111111111111111,0.125,0,0,0,0.00149253731343284,0.0015,1,1,0,0,1,1,0,0,"2"
0.0112269075918399,0.0476085031000886,0.0186428038777032,0.0117773019271949,0.222222222222222,0,0.285714285714286,0,0,0.0199004975124378,0.0125,1,1,0,0,1,1,0,0,"2"
0.0183544913409489,0.0606731620903454,0.0402684563758389,0.0214132762312634,0.444444444444444,0.125,0.428571428571429,0,0,0.0194029850746269,0.0075,1,1,0,0,1,1,0,0,"2"
0.0140317081158136,0.045837023914969,0.0305741983594333,0.0160599571734475,0.333333333333333,0.25,0.142857142857143,0,0,0.0243781094527363,0.0225,1,1,0,0,1,1,0,0,"2"
0.0108878657702606,0.0396368467670505,0.0268456375838926,0.0171306209850107,0.222222222222222,0.125,0.142857142857143,0,0,0.00945273631840796,0.0075,1,1,0,0,1,1,0,0,"2"
0.0115158636897767,0.0445084145261293,0.0305741983594333,0.0224839400428266,0.333333333333333,0.125,0.285714285714286,0,0,0.0233830845771144,0.015,1,1,0,0,1,1,0,0,"2"
0.00807535975034193,0.0230292294065545,0.0260999254287845,0.0149892933618844,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,"2"
0.00698888482209936,0.0188219663418955,0.0320656226696495,0.0256959314775161,0.222222222222222,0.125,0.142857142857143,0,0,0.00621890547263682,0.005,1,1,0,0,1,1,0,0,"2"
0.0129298221956811,0.0544729849424269,0.0782997762863535,0.132762312633833,0.444444444444444,0.25,0.285714285714286,0,0,0.0276119402985075,0.02,1,1,0,0,1,1,0,0,"2"
0.00831037737666391,0.0287865367581931,0.0484712900820283,0.0663811563169165,0.333333333333333,0.25,0.142857142857143,0,0,0.00845771144278607,0.005,1,1,0,0,1,1,0,0,"2"
0.00226926855579742,0.0112931798051373,0.0402684563758389,0.0342612419700214,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,"2"
0.00243878946658704,0.00620017714791851,0.0469798657718121,0.0182012847965739,0.111111111111111,0.125,0,0,0,0.000746268656716418,0.00075,1,1,0,0,0,1,0,0,"2"
0.00112500240796748,0.0037643932683791,0.0223713646532438,0.0117773019271949,0.111111111111111,0,0.142857142857143,0,0,0.00497512437810945,0.005,1,1,0,0,0,1,0,0,"2"
0.00897690277590491,0.0305580159433127,0.0566741237882177,0.0770877944325482,0.333333333333333,0.375,0,0,0,0.00497512437810945,0.002,1,1,0,0,1,1,0,0,"2"
0.0176802604457629,0.0768379096545616,0.11558538404176,0.203426124197002,0.333333333333333,0.25,0.142857142857143,0,0,0.0104477611940299,0.0075,1,1,0,0,1,1,0,0,"2"
0.00750130030244072,0.033436669619132,0.0447427293064877,0.0802997858672377,0.111111111111111,0.125,0,0,0,0.00174129353233831,0.00175,1,1,0,0,1,1,0,0,"2"
0.0125021671707345,0.0365367581930912,0.0842654735272185,0.0942184154175589,1,0.625,0.571428571428571,0,0,0.0328358208955224,0.015,1,1,0,0,1,1,0,0,"2"
0.0207123731001137,0.0761736049601417,0.143176733780761,0.205567451820128,0.555555555555556,0.125,0.571428571428571,0,0,0.0340796019900498,0.0225,1,0,1,0,1,1,0,0,"2"
0.014528712604265,0.0522586359610275,0.0909768829231916,0.127408993576017,0.666666666666667,0.625,0.142857142857143,0,0,0.0134328358208955,0.005,1,0,1,0,1,1,0,0,"2"
0.00386430621640885,0.029007971656333,0.0216256524981357,0.0685224839400428,0.111111111111111,0,0.142857142857143,0,0,0.00497512437810945,0.005,1,0,1,0,1,1,0,0,"2"
0.0222534722891102,0.0843666961913198,0.142431021625652,0.201284796573876,0.222222222222222,0.125,0.142857142857143,0,0,0.0116915422885572,0.01,1,0,1,0,1,1,0,0,"2"
0.016324093159446,0.0717449069973428,0.0909768829231916,0.147751605995717,0.222222222222222,0.25,0,0,0,0.00298507462686567,0.00175,1,0,1,0,1,1,0,0,"2"
0.0164666448344282,0.0544729849424269,0.0894854586129754,0.10813704496788,0.333333333333333,0,0.428571428571429,0,0,0.00995024875621891,0.005,1,0,1,0,1,1,0,0,"2"
0.00499316137234883,0.0174933569530558,0.143176733780761,0.0835117773019272,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,"2"
0.00609890004045385,0.0387511071744907,0.029082774049217,0.0717344753747323,0.222222222222222,0.125,0.142857142857143,0,0,0.00646766169154229,0.005,1,0,1,0,1,1,0,0,"2"
0.0232089537862881,0.109167404782994,0.122296793437733,0.205567451820128,0.555555555555556,0.375,0.285714285714286,0,0,0.0310945273631841,0.02,1,0,1,0,1,1,0,0,"2"
0.0152530292230934,0.091674047829938,0.0760626398210291,0.162740899357602,0.222222222222222,0.125,0.142857142857143,0,0,0.00422885572139303,0.0025,1,0,1,0,1,1,0,0,"2"
0.0126485715936892,0.0595659875996457,0.0596569724086503,0.0952890792291221,0.111111111111111,0,0.142857142857143,0,0,0.00746268656716418,0.0075,1,0,1,0,1,1,0,0,"2"
0.00697732657818189,0.0327723649247121,0.0313199105145414,0.0481798715203426,0.333333333333333,0.125,0.285714285714286,0,0,0.0191542288557214,0.0125,1,1,0,0,1,1,0,0,"2"
0.00951243474408122,0.0518157661647476,0.0484712900820283,0.0845824411134904,0.111111111111111,0.125,0,0,0,0.00149253731343284,0.0015,1,1,0,0,1,1,0,0,"2"
0.0167170734526401,0.0775022143489814,0.0909768829231916,0.12847965738758,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,"2"
0.00414170407042823,0.0285651018600531,0.112602535421327,0.15524625267666,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,"2"
0.00141395850590434,0.0106288751107174,0.0365398956002983,0.0599571734475375,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,"2"
0.00136772553023444,0.00863596102745793,0.0387770320656227,0.0535331905781585,0.111111111111111,0,0.142857142857143,0,0,0.00995024875621891,0.01,1,1,0,0,0,1,0,0,"2"
0.00319007532122286,0.00996457041629761,0.0134228187919463,0.0117773019271949,0.111111111111111,0,0.142857142857143,0,0,0.0149253731343284,0.015,1,1,0,0,1,1,0,0,"2"
0.0235056153801699,0.0967670504871568,0.135719612229679,0.169164882226981,0.444444444444444,0.5,0,0,0,0.00398009950248756,0.0015,1,0,1,0,1,1,0,0,"2"
0.0153262314345707,0.0752878653675819,0.0827740492170022,0.125267665952891,0.333333333333333,0.125,0.285714285714286,0,0,0.00696517412935323,0.0025,1,0,1,0,1,1,0,0,"2"
0.00734719038354106,0.0345438441098317,0.0387770320656227,0.0535331905781585,0.222222222222222,0.125,0.142857142857143,0,0,0.0111940298507463,0.01,1,0,1,0,1,1,0,0,"2"
0.00680010017144729,0.0329937998228521,0.035048471290082,0.0513918629550321,0.111111111111111,0.125,0,0,0,0.00099502487562189,0.001,1,1,0,0,1,1,0,0,"2"
0.0160428425574541,0.0728520814880425,0.0991797166293811,0.133832976445396,0.222222222222222,0.25,0,0,0,0.0027363184079602,0.00175,1,1,0,0,1,1,0,0,"2"
0.0137543102617942,0.075066430469442,0.0835197613721104,0.143468950749465,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,"2"
0.018770588121978,0.0983170947741364,0.114093959731544,0.183083511777302,0.555555555555556,0.5,0.142857142857143,0,0,0.00970149253731343,0.005,1,0,1,0,1,0,1,0,"2"
0.0113155207952072,0.0763950398582817,0.0611483967188665,0.126338329764454,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,"2"
0.00884205659686772,0.0442869796279894,0.0469798657718121,0.0685224839400428,0.444444444444444,0.25,0.285714285714286,0,0,0.0126865671641791,0.0075,1,0,1,0,1,0,1,0,"2"
0.0145325653522375,0.0763950398582817,0.0835197613721104,0.12847965738758,0.333333333333333,0.25,0.142857142857143,0,0,0.00995024875621891,0.0075,1,0,1,0,1,1,0,0,"2"
0.0129837606672959,0.0695305580159433,0.0678598061148397,0.104925053533191,0.222222222222222,0.125,0.142857142857143,0,0,0.00845771144278607,0.0075,1,0,1,0,1,1,0,0,"2"
0.00528982296623066,0.0316651904340124,0.0283370618941089,0.0481798715203426,0.333333333333333,0.25,0.142857142857143,0,0,0.00970149253731343,0.0075,1,1,0,0,1,1,0,0,"2"
0.0177496099092678,0.0890168290522586,0.111111111111111,0.150963597430407,0.111111111111111,0.125,0,0,0,0.00174129353233831,0.00175,1,1,0,0,1,1,0,0,"2"
0.013642580570592,0.0688662533215235,0.0775540641312453,0.105995717344754,0.111111111111111,0.125,0,0,0,0.00124378109452736,0.00125,1,1,0,0,1,1,0,0,"2"
0.0119204022268883,0.070859167404783,0.064131245339299,0.103854389721627,0.555555555555556,0.25,0.428571428571429,0,0,0.0223880597014925,0.01,1,1,0,0,1,1,0,0,"2"
0.0183352276010865,0.114260407440213,0.102908277404922,0.170235546038544,0.666666666666667,0.5,0.285714285714286,0,0,0.018407960199005,0.0075,1,1,0,0,1,1,0,0,"2"
0.0107992525668933,0.0763950398582817,0.0574198359433259,0.105995717344754,0.333333333333333,0.25,0.142857142857143,0,0,0.00771144278606965,0.005,1,1,0,0,1,1,0,0,"2"
0.00179538055518098,0.0203720106288751,0.0544369873228934,0.142398286937901,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,"2"
0.00144863323765676,0.016607617360496,0.0432513049962714,0.115631691648822,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,"2"
0.000812929822195681,0.0070859167404783,0.0238627889634601,0.0481798715203426,0.222222222222222,0.125,0.142857142857143,0,0,0.00845771144278607,0.0075,1,1,0,0,0,1,0,0,"2"
0.00481978771358672,0.0343224092116918,0.0260999254287845,0.0471092077087794,0.111111111111111,0,0.142857142857143,0,0,0.00497512437810945,0.005,1,1,0,0,1,1,0,0,"2"
0.0151374467839186,0.101417183348096,0.0917225950782998,0.156316916488223,0.666666666666667,0.625,0.142857142857143,0,0,0.0119402985074627,0.005,1,1,0,0,1,1,0,0,"2"
0.00752441679027566,0.0648804251550044,0.0417598806860552,0.0910064239828694,0.333333333333333,0.25,0.142857142857143,0,0,0.0206467661691542,0.0175,1,1,0,0,1,1,0,0,"2"
0.0100287029723951,0.0571302037201063,0.0604026845637584,0.0802997858672377,0.666666666666667,0.375,0.428571428571429,0,0,0.0191542288557214,0.0075,1,1,0,0,1,1,0,0,"2"
0.00744350908285334,0.0613374667847653,0.0454884414615958,0.088865096359743,0.444444444444444,0.375,0.142857142857143,0,0,0.00696517412935323,0.0025,1,1,0,0,1,1,0,0,"2"
0.00726628267611874,0.0389725420726306,0.0432513049962714,0.0524625267665953,0.333333333333333,0.25,0.142857142857143,0,0,0.0144278606965174,0.0125,1,1,0,0,1,1,0,0,"1"
0.0100903469399549,0.0225863596102746,0.0671140939597315,0.0310492505353319,0.555555555555556,0.25,0.285714285714286,0.333333333333333,0,0.0629353233830846,0.05,0,0,1,0,1,1,0,0,"2"
0.00711987825316407,0.0263507528786537,0.0484712900820283,0.0396145610278373,0.222222222222222,0.25,0,0,0,0.00298507462686567,0.002,0,0,1,0,1,1,0,0,"2"
0.00347903141915972,0.0146147032772365,0.0238627889634601,0.0224839400428266,0.333333333333333,0.25,0.142857142857143,0,0,0.00497512437810945,0.0025,0,0,1,0,1,1,0,0,"2"
0.00240411473483462,0.00354295837023915,0.0790454884414616,0.0278372591006424,0.222222222222222,0.125,0.142857142857143,0,0,0.023134328358209,0.0225,1,0,1,0,0,1,0,0,"2"
0.000423802276974052,0.00287865367581931,0.0126771066368382,0.0235546038543897,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,"2"
0.000354452813469207,0.00177147918511957,0.0111856823266219,0.0149892933618844,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,"2"
