"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","target"
0.639679715302491,0.27258287952613,0,0,0,0,0.111111111111111,0.686985172981878,0,0.333333333333333,0,0.440769693325316,0.487611258118836,0.354041416165665,0.718672199170125,0.25,0.206214689265537,0.27887323943662,0,0,0,0.437017994858612,0.00680272108843537,0,0,0,0.697686928456159,0.506445672191529,0,0.309848665814212,0.124553910957702,0,0,0,0,0.176554342667299,0.313446535107848,0,0.375549422467546,0.5,0,"RB"
0.63211743772242,0.260401738798127,0,0,0,0,0.111111111111111,0.686985172981878,0.0833333333333333,0.166666666666667,0,0.43956704750451,0.444070242963676,0.280115787129815,0.706816834617664,0.1,0.115819209039548,0.27887323943662,0,0,0,0.482005141388175,0.00680272108843537,0,0,0,0.687466379774072,0.507826887661142,0,0.147287366335521,0.0976423097174282,0,0,0,0.142857142857143,0.172164214523018,0.262505736576411,0,0.354185832566697,0,0,"RB"
0.663256227758007,0.244817044043183,0,0,0,0,0.111111111111111,0.878088962108731,0,0.25,0,0.416416115453999,0.444070242963676,0.169672678690715,0.717486662714879,0.2,0.26271186440678,0.211267605633803,0,0,0,0.496143958868895,0.0204081632653061,0,0,0,0.766003227541689,0.507826887661142,0,0.30443885508733,0.0341075293979992,0,0,0,0,0.189724727100142,0.334327673244608,0,0.369007461923745,0.5,0,"RB"
0.629003558718861,0.172303429827076,0,0,0,0,0.111111111111111,0.823723228995058,0,0.333333333333333,0,0.38474644217278,0.551840269425066,0.130037853484747,0.740960284528749,0.25,0.194915254237288,0.230985915492958,0,0,0,0.494858611825193,0.0136054421768707,0,0,0,0.680473372781065,0.505985267034991,0,0.322649542625093,0.231498274147312,0,0,0,0,0.171808258186996,0.270995869664984,0,0.405090463048145,0,0,"RB"
0.693950177935943,0.295524027897201,0,0,0,0,0.166666666666667,0.606260296540362,0.125,0.5,0,0.348867508518741,0.628337743565071,0.538632821197952,0.782928275044458,0.45,0.132768361581921,0.307042253521127,0,0,0,0.426735218508997,0.00680272108843537,0,0,0,0.753093060785368,0.505985267034991,0,0.518568999676816,0.17106417831861,0,0,0,0,0.188063597532036,0.232675539238183,0,0.420627619339671,0.75,0,"RB"
0.607651245551601,0.272248495270851,0,0,0,0,0.0555555555555556,0.769357495881384,0,0.166666666666667,0,0.438665063138906,0.386576858311282,0.264306390558896,0.648251333728512,0.1,0.177966101694915,0.250704225352113,0,0,0,0.47814910025707,0.00680272108843537,0,0,0,0.64228079612695,0.494014732965009,0,0.143338907077719,0.0710817293628971,0,0,0,0.142857142857143,0.165638348362601,0.334786599357503,0,0.331595625063886,0,0,"RB"
0.616103202846975,0.276440240756664,0,0,0.0277777777777778,0,0.111111111111111,0.678747940691928,0,0.166666666666667,0.0454545454545455,0.433453597915414,0.410151551599711,0.263861055444222,0.676704208654416,0.1,0.189265536723164,0.295774647887324,0,0,0,0.457583547557841,0.00680272108843537,0,0,0,0.664873587950511,0.512891344383057,0,0.144322509028061,0.0758205113204236,0,0.0833333333333333,0.111111111111111,0.428571428571429,0.170859041290935,0.351766865534649,0.125,0.34457732801799,0,0,"RB"
0.656361209964413,0.23123865481991,0,0,0,0,0.111111111111111,0.637561779242175,0.0833333333333333,0.25,0,0.480256564441772,0.492181861919654,0.461144511244712,0.719264967397747,0.225,0.127118644067797,0.295774647887324,0,0,0,0.462724935732648,0.00680272108843537,0,0,0,0.693921463152232,0.505524861878453,0,0.161099948009611,0.193061487158486,0,0.0833333333333333,0,0.142857142857143,0.175130517323208,0.242083524552547,0,0.366452008586323,0.25,0,"RB"
0.650133451957295,0.299679946498519,0,0,0,0,0.111111111111111,0.72158154859967,0,0.25,0,0.415213469633193,0.41303824873707,0.263861055444222,0.68014226437463,0.175,0.234463276836158,0.267605633802817,0,0,0,0.442159383033419,0.00680272108843537,0,0,0,0.681549220010758,0.512891344383057,0,0.14419604592016,0.0654653951910139,0,0.0833333333333333,0,0.285714285714286,0.174893213099193,0.397659476824231,0,0.346110600020444,0,0,"RB"
0.661032028469751,0.309257666953282,0,0,0,0,0.111111111111111,0.706754530477759,0.0416666666666667,0.333333333333333,0,0.361595510122269,0.473658888621602,0.335782676464039,0.711203319502075,0.2,0.234463276836158,0.273239436619718,0,0,0,0.447300771208226,0.00680272108843537,0,0,0,0.703066164604626,0.505064456721915,0,0.297680104542836,0.104370210027497,0,0.0833333333333333,0,0.142857142857143,0.177266255339345,0.372418540614961,0,0.373096187263621,0,0,"RB"
0.632784697508897,0.236899302569982,0,0,0,0,0.111111111111111,0.658978583196046,0.0416666666666667,0.333333333333333,0,0.451994387652836,0.513350974260284,0.473168559340904,0.724007113218732,0.2,0.166666666666667,0.290140845070422,0,0,0,0.455012853470437,0.00680272108843537,0,0,0,0.689618074233459,0.505985267034991,0,0.318546517346523,0.181653308371848,0,0.0833333333333333,0,0,0.172164214523018,0.275355667737494,0,0.380047020341409,0,0,"RB"
0.736209964412811,0.317426196617942,0.0833333333333333,0,0,0,0.0555555555555556,0.617792421746293,0,0.25,0,0.526758869512928,0.452489776280972,0.263861055444222,0.720331950207469,0.15,0.245762711864407,0.253521126760564,0,0,0,0.492287917737789,0.00680272108843537,0,0,0,0.692845615922539,0.512891344383057,0,0.291947110317984,0.0750014625870239,0,0.0833333333333333,0,0.142857142857143,0.292714760322734,0.41096833409821,0,0.465808034345293,0,0,"RB"
0.536921708185053,0.176375752364574,0,0,0,0,0,0.581548599670511,0,0.0833333333333333,0,0.573261174584085,0.302381525138321,0.178579380984191,0.593835210432721,0.05,0.0790960451977402,0.315492957746479,0,0,0,0.429305912596401,0.00680272108843537,0,0,0,0.592253899946208,0.474217311233886,0,0.147020388663285,0.0310653483882291,0,0,0,0,0.127788324632178,0.19343735658559,0,0.258509659613615,0,0,"RB"
0.65903024911032,0.230737078436992,0,0,0,0,0.166666666666667,0.86326194398682,0,0.166666666666667,0,0.43816396071357,0.47822949242242,0.219327543976843,0.723532898636633,0.1,0.146892655367231,0.216901408450704,0,0,0,0.556555269922879,0.0204081632653061,0,0,0,0.731038192576654,0.506445672191529,0,0.149577753734175,0.0771075879014801,0,0,0,0.142857142857143,0.191504508780256,0.257687012391005,0,0.384646836348768,0,0,"RB"
0.639902135231317,0.225900449030286,0,0,0,0,0.166666666666667,0.775947281713344,0,0.25,0,0.526758869512928,0.436612942025499,0.209975506568693,0.698992294013041,0.15,0.225988700564972,0.247887323943662,0,0,0,0.488431876606684,0.0204081632653061,0,0,0,0.731576116191501,0.507826887661142,0,0.144870515828966,0.061545661966887,0,0.166666666666667,0,0,0.178927384907451,0.257916475447453,0,0.354594705100685,0,0,"RB"
0.536921708185053,0.24374223750836,0,0,0,0,0,0.686985172981878,0,0.0833333333333333,0.0227272727272727,0.530867909400682,0.32571566033197,0.178579380984191,0.593835210432721,0.05,0.166666666666667,0.298591549295774,0,0,0,0.502570694087404,0.00680272108843537,0,0,0,0.592253899946208,0.468232044198895,0,0.144013376986525,0.0310653483882291,0,0,0.111111111111111,0.142857142857143,0.150450878025629,0.291647544745296,0.125,0.295614842072984,0,0,"RB"
0.65903024911032,0.24400496799465,0,0,0.0277777777777778,0,0.111111111111111,0.823723228995058,0,0.166666666666667,0.0681818181818182,0.427039486871116,0.479913399085879,0.219327543976843,0.723532898636633,0.05,0.177966101694915,0.242253521126761,0,0,0,0.532133676092545,0.0204081632653061,0,0,0,0.731038192576654,0.506445672191529,0,0.148692511978867,0.0771075879014801,0,0,0.222222222222222,0.142857142857143,0.193640246796393,0.275355667737494,0.125,0.3868956352857,0,0,"RB"
0.620329181494662,0.247205503009458,0,0,0,0,0,0.507413509060956,0.125,0.333333333333333,0,0.494888755261575,0.4354101515516,0.317301269205077,0.701481920569057,0.15,0.175141242937853,0.343661971830986,0,0,0,0.367609254498715,0.00680272108843537,0,0,0,0.685314685314685,0.507826887661142,0,0.148692511978867,0.106066810975253,0,0,0,0,0.143569055529188,0.249885268471776,0,0.327506899724011,0,0,"RB"
0.525355871886121,0.18971529569122,0,0,0,0,0,0.520593080724876,0,0.0833333333333333,0.0454545454545455,0.549308478653037,0.333413519364927,0.167000668002672,0.60438648488441,0.05,0.0988700564971752,0.352112676056338,0,0,0,0.403598971722365,0.00680272108843537,0,0,0,0.586874663797741,0.524861878453039,0,0.148551997414532,0.033522494588428,0,0,0.111111111111111,0.142857142857143,0.129093497864262,0.198715006883892,0.125,0.269753654298273,0,0,"RB"
0.663478647686833,0.413107862806917,0,0,0,0,0,0.380560131795717,0.0833333333333333,0.5,0,0.526758869512928,0.432523454414241,0.399020262747718,0.699466508595139,0.2,0.245762711864407,0.388732394366197,0,0,0,0.190231362467866,0,0,0,0,0.670790747713825,0.502302025782689,0,0,0.129994734686714,0,0,0,0.857142857142857,0.134076886568581,0.5110142267095,0,0.302872329551262,0,0,"RB"
0.662144128113879,0.130600936275915,0,0,0,0,0,0.520593080724876,0.0416666666666667,0.5,0,0.493084786530367,0.636516718787587,0.86083277666444,0.7778304682869,0.225,0.0960451977401131,0.338028169014084,0,0,0,0.377892030848329,0.00680272108843537,0,0,0,0.732114039806348,0.505985267034991,0,0.165188921831748,0.59375182823378,0,0,0,0.428571428571429,0.14594209776934,0.183570445158329,0,0.389451088623122,0,0,"RB"
0.70373665480427,0.268140345848858,0,0,0.0277777777777778,0,0,0.439868204283361,0.0833333333333333,0.5,0.0227272727272727,0.480457005411906,0.492662978109213,0.31997327989312,0.749140486069947,0.225,0.240112994350283,0.374647887323944,0,0,0,0.282776349614396,0.00680272108843537,0,0,0,0.754168908015062,0.505524861878453,0,0.150926693551787,0.0957701983268004,0,0,0.166666666666667,0.714285714285714,0.15234931181775,0.410509407985314,0.125,0.349688234692834,0,0,"RB"
0.385231316725979,0.201896436419222,0,0,0,0,0,0.365733113673806,0.0416666666666667,0,0.0454545454545455,0.526758869512928,0.242723117632908,0.35292807837898,0.472554831061055,0,0.0621468926553673,0.419718309859155,0,0,0,0.329048843187661,0,0,0,0,0.431414739107047,0.408379373848987,0,0,0.119581115076347,0,0,0.111111111111111,0.428571428571429,0.0739202657807309,0.160624139513538,0.25,0.179699478687519,0,0,"RB"
0.437277580071174,0.253236361899303,0,0,0.0555555555555556,0,0,0.507413509060956,0.0833333333333333,0,0.0454545454545455,0.526758869512928,0.481356747654559,0.700512135381875,0.63402489626556,0,0.019774011299435,0.346478873239437,0,0,0,0.425449871465296,0,0,0,0,0.521785906401291,0.505985267034991,0,0,0.378225004387761,0,0,0.111111111111111,0.142857142857143,0.0875652586616042,0.0346489215236347,0.125,0.289481754063171,0,0,"RB"
0.441725978647687,0.257248972962645,0,0,0,0,0,0.528830313014827,0.0833333333333333,0.0833333333333333,0,0.526758869512928,0.592735145537647,0.84435537742151,0.695317131001778,0.025,0.0225988700564972,0.335211267605634,0,0,0,0.430591259640103,0,0,0,0,0.530930607853685,0.505985267034991,0,0,0.614930088340256,0,0,0,0.142857142857143,0.0881585192216421,0.0500229463056448,0,0.338444240008177,0,0,"RB"
0.497108540925267,0.236564918314703,0,0,0,0,0,0.487644151565074,0.0833333333333333,0.0833333333333333,0,0.526758869512928,0.337262448881405,0.43976842574037,0.586129223473622,0.025,0.0451977401129944,0.349295774647887,0,0,0,0.392030848329049,0,0,0,0,0.517482517482518,0.523941068139963,0,0,0.175802960276136,0,0,0,0.142857142857143,0.0945657332700522,0.143643873336393,0,0.236328324644792,0,0,"RB"
0.497330960854092,0.094953186204261,0,0,0,0,0,0.540362438220758,0.0416666666666667,0.0833333333333333,0,0.526758869512928,0.537887899927832,0.884880872856825,0.684647302904564,0.025,0.0282485875706215,0.332394366197183,0,0,0,0.419023136246787,0.00680272108843537,0,0,0,0.664873587950511,0.505985267034991,0,0,0.469841455566606,0,0,0,0,0.125177978168011,0.0330426801284993,0,0.33670653173873,0,0,"RB"
0.525355871886121,0.265668290818764,0,0,0,0,0,0.449752883031301,0.125,0.166666666666667,0,0.526758869512928,0.318258359393794,0.424404364284124,0.57913455838767,0.05,0.101694915254237,0.363380281690141,0,0,0,0.334190231362468,0,0,0,0,0.537923614846692,0.471915285451197,0,0,0.121687240390803,0,0,0,0.285714285714286,0.0959895586141433,0.275355667737494,0,0.228150873965041,0,0,"RB"
0.536921708185053,0.350339161173211,0,0,0,0,0,0.581548599670511,0.125,0.0833333333333333,0,0.6458208057727,0.3050276641809,0.30705856156758,0.59845880260818,0.025,0.0790960451977402,0.315492957746479,0,0,0,0.507712082262211,0,0,0,0,0.537923614846692,0.568139963167588,0,0.143015723579749,0.0988123793365705,0,0,0,0,0.142382534409112,0.264341441027995,0,0.28590411939078,0,0,"RB"
0.444839857651246,0.288095920512086,0,0,0,0,0,0.411861614497529,0.0416666666666667,0.166666666666667,0,0.443275205451994,0.190040894876113,0.180583389000223,0.491286307053942,0,0.271186440677966,0.377464788732394,0,0,0,0.273778920308483,0,0,0,0,0.393760086067778,0.189686924493554,0,0.126463107901134,0.032527935412157,0,0,0,0.142857142857143,0.123042240151875,0.619550252409362,0,0.231115199836451,0,0,"RB"
0.536476868327402,0.310272762013949,0,0,0,0,0,0.540362438220758,0.0833333333333333,0.333333333333333,0,0.493986770895971,0.707721914842434,0.956802493876642,0.770717249555424,0.15,0.0480225988700565,0.332394366197183,0,0,0,0.424164524421594,0,0,0,0,0.584185045723507,0.505985267034991,0,0.334073376705495,0.881237933657052,0,0,0,0,0.135026103464642,0.0968334098210188,0,0.409792497189001,0,0,"RB"
0.563612099644128,0.381926531002197,0,0,0,0,0,0.533772652388797,0.166666666666667,0.333333333333333,0,0.498697133694127,0.600192446475824,0.708305499888666,0.74819205690575,0.25,0.0734463276836159,0.335211267605634,0,0,0,0.40745501285347,0,0,0,0,0.613232920925229,0.505985267034991,0,0.331558166003906,0.44298835780729,0,0,0,0,0.135382059800664,0.157641119779715,0,0.378411530205458,0,0,"RB"
0.530693950177936,0.310989299703831,0,0,0,0,0,0.535420098846787,0.0833333333333333,0.333333333333333,0,0.517739025856885,0.63098388260765,0.840347361389446,0.735625370480142,0.2,0.0649717514124294,0.332394366197183,0,0,0,0.415167095115681,0,0,0,0,0.574502420656267,0.505985267034991,0,0.328480897044979,0.615807640554613,0,0,0,0,0.131585192216421,0.132400183570445,0,0.383624655013799,0,0,"RB"
0.503336298932384,0.285110346804242,0.0833333333333333,0,0,0,0,0.471169686985173,0,0.333333333333333,0,0.35838845460012,0.448881404859274,0.486973947895792,0.635328986366331,0.1,0.228813559322034,0.31830985915493,0,0,0,0.380462724935733,0,0,0,0,0.537923614846692,0.512891344383057,0,0.280087681088145,0.216404376060376,0,0,0,0.285714285714286,0.163265306122449,0.438733363928407,0,0.363998773382398,0,0,"RB"
0.482651245551601,0.311741664278208,0,0,0,0,0,0.494233937397035,0,0.0833333333333333,0.0227272727272727,0.47855281619563,0.241520327159009,0.216210198174126,0.524362774155305,0.025,0.177966101694915,0.371830985915493,0,0,0,0.39974293059126,0,0,0,0,0.456159225389995,0.701657458563536,0,0.133095395337727,0.0642368220909144,0,0,0.0555555555555556,0.285714285714286,0.131941148552444,0.474070674621386,0.125,0.254216498006746,0,0,"RB"
0.5894128113879,0.38542562338779,0,0,0.0277777777777778,0,0,0.515650741350906,0.125,0.166666666666667,0,0.542693926638605,0.444070242963676,0.475172567356936,0.680735032602253,0.125,0.0960451977401131,0.346478873239437,0,0,0,0.412596401028278,0,0,0,0,0.603550295857988,0.507826887661142,0,0.154018013967148,0.204294155502252,0,0,0.166666666666667,0,0.149501661129568,0.20766406608536,0.125,0.32852908105898,0,0,"RB"
0.522019572953737,0.315742333046718,0,0,0.0277777777777778,0,0,0.507413509060956,0.0416666666666667,0.166666666666667,0.0454545454545455,0.507416315894969,0.406302622083233,0.512135381874861,0.612211025489034,0.1,0.115819209039548,0.352112676056338,0,0,0,0.393316195372751,0,0,0,0,0.543840774610005,0.512430939226519,0,0.148032093526494,0.213771719417305,0,0,0.0555555555555556,0.142857142857143,0.135026103464642,0.240477283157412,0.125,0.301236839415312,0,0,"RB"
0.521129893238434,0.374510365911914,0,0,0,0,0,0.548599670510708,0,0.333333333333333,0,0.274804570054119,0.361558816454174,0.334001336005344,0.60877296976882,0.1,0.375706214689266,0.329577464788732,0,0,0,0.314910025706941,0,0,0,0,0.537923614846692,0.461325966850829,0,0.268481178074107,0.130930790382028,0,0,0,0.285714285714286,0.148552444233507,0.619550252409362,0,0.316773995706838,0,0,"RB"
0.569839857651246,0.335685965415114,0,0,0,0,0,0.411861614497529,0.0416666666666667,0.25,0,0.407997594708358,0.280490738513351,0.204408817635271,0.593953764078245,0.05,0.271186440677966,0.377464788732394,0,0,0,0.260925449871465,0,0,0,0,0.537923614846692,0.383977900552486,0,0.132772211839757,0.0630082489908149,0,0,0,0.285714285714286,0.137280493592786,0.581229921982561,0,0.264744965756925,0,0,"RB"
0.598532028469751,0.371405369255756,0,0,0,0,0,0.439868204283361,0,0.416666666666667,0,0.241631589496893,0.383449603079144,0.319750612335783,0.651096621221103,0.125,0.364406779661017,0.369014084507042,0,0,0,0.260925449871465,0,0,0,0,0.600860677783755,0.530386740331492,0,0.272766872286312,0.11607090621892,0,0,0,0.428571428571429,0.145111532985287,0.636530518586507,0,0.318205049575795,0,0,"RB"
0.550711743772242,0.34824925957772,0,0,0,0,0,0.515650741350906,0.0416666666666667,0.25,0,0.462216877129685,0.346644214577821,0.334001336005344,0.613040901007706,0.1,0.211864406779661,0.340845070422535,0,0,0,0.376606683804627,0,0,0,0,0.560516406670253,0.465469613259669,0,0.285118102491323,0.110922599894694,0,0,0,0,0.141314665401044,0.418770078017439,0,0.301236839415312,0,0,"RB"
0.53047153024911,0.380588993981083,0,0,0,0,0,0.533772652388797,0,0.583333333333333,0,0.369512928442574,0.547269665624248,0.688042752171009,0.690574985180794,0.25,0.217514124293786,0.335211267605634,0,0,0,0.349614395886889,0,0,0,0,0.57073695535234,0.505985267034991,0,0.304607472564531,0.376762417363833,0,0,0,0,0.138229710488847,0.313446535107848,0,0.372585096596136,0,0,"RB"
0.620774021352313,0.445172924429158,0,0,0.0555555555555556,0,0,0.380560131795717,0.0833333333333333,0.166666666666667,0.181818181818182,0.388053718179996,0.4354101515516,0.38521487419283,0.689508002371073,0.05,0.172316384180791,0.425352112676056,0,0,0,0.326478149100257,0,0,0,0,0.64228079612695,0.502302025782689,0,0.292677786052524,0.114140291347335,0,0,0.111111111111111,0.857142857142857,0.142382534409112,0.370812299219826,0.5,0.334559950935296,0,0,"RB"
0.512233096085409,0.301877328747492,0,0,0,0,0,0.57331136738056,0.125,0.0833333333333333,0,0.683002605732612,0.356747654558576,0.409040302827878,0.618257261410788,0.025,0.0621468926553673,0.31830985915493,0,0,0,0.479434447300771,0,0,0,0,0.537923614846692,0.525322283609577,0,0.146078941082243,0.160826069151114,0,0,0,0,0.128381585192216,0.207205139972464,0,0.297454768475928,0,0,"RB"
0.555827402135231,0.249665615744721,0.0833333333333333,0,0,0,0.0555555555555556,0.769357495881384,0.0416666666666667,0,0,0.526758869512928,0.394755833533798,0.250501002004008,0.60901007705987,0,0.0960451977401131,0.23943661971831,0,0,0,0.591259640102828,0.00680272108843537,0,1,0,0.611081226465842,0.525782688766114,0,0,0.0606681097525303,0,0,0,0,0.169079259610821,0.159017898118403,0,0.349586016559338,0,0.037037037037037,"RB"
0.589635231316726,0.223308971051877,0,0,0.0555555555555556,0,0.0555555555555556,0.686985172981878,0.0416666666666667,0.166666666666667,0.0681818181818182,0.487071557426338,0.466201587683426,0.425517702070808,0.689389448725548,0.075,0.141242937853107,0.290140845070422,0,0,0,0.505141388174807,0.00680272108843537,0,0,0,0.646584185045723,0.505064456721915,0,0.304551266738797,0.165155326741941,0,0.0833333333333333,0.166666666666667,0.142857142857143,0.159468438538206,0.281092244148692,0.125,0.362261065112951,0,0,"RB"
0.598754448398576,0.229005445686443,0,0,0.0555555555555556,0,0.111111111111111,0.670510708401977,0.0833333333333333,0.166666666666667,0.0681818181818182,0.487372218881539,0.481837863844118,0.417724337564017,0.710136336692353,0.075,0.127118644067797,0.292957746478873,0,0,0,0.508997429305912,0.00680272108843537,0,0,0,0.664873587950511,0.506445672191529,0,0.306518470639482,0.170362136547125,0,0.0833333333333333,0.166666666666667,0.142857142857143,0.16516373991457,0.264341441027995,0.125,0.37115404272718,0,0,"RB"
0.565613879003559,0.213719308302283,0,0,0.0555555555555556,0,0.0555555555555556,0.673805601317957,0.0416666666666667,0.0833333333333333,0.0454545454545455,0.527560633393466,0.421938898243926,0.379648185259408,0.65773562537048,0.025,0.101694915254237,0.295774647887324,0,0,0,0.501285347043702,0.00680272108843537,0,0,0,0.627218934911243,0.502302025782689,0,0.147624601289924,0.143977066635465,0,0,0.111111111111111,0.142857142857143,0.154247745609872,0.212712253327214,0.125,0.337933149340693,0,0,"RB"
0.590080071174377,0.11953042896723,0,0,0,0,0.111111111111111,0.596375617792422,0.0416666666666667,0.0833333333333333,0,0.526758869512928,0.560500360837142,0.747049654865286,0.715945465323059,0.05,0.0367231638418079,0.309859154929577,0,0,0,0.479434447300771,0.00680272108843537,0,0,0,0.653039268423884,0.505985267034991,0,0,0.450418299888843,0,0.0833333333333333,0,0.142857142857143,0.162909349786426,0.0839834786599357,0,0.364816518450373,0,0,"RB"
0.569839857651246,0.287498805770517,0,0,0,0,0.111111111111111,0.706754530477759,0,0.166666666666667,0,0.526758869512928,0.356266538369016,0.194834112669784,0.636158861885003,0.1,0.18361581920904,0.273239436619718,0,0,0,0.444730077120823,0.00680272108843537,0,0,0,0.629370629370629,0.527624309392265,0,0,0.0407184227461534,0,0.166666666666667,0,0.285714285714286,0.163621262458472,0.332721431849472,0,0.315445159971379,0,0,"RB"
0.616103202846975,0.265966848189548,0,0,0,0,0.111111111111111,0.741350906095552,0.0833333333333333,0.0833333333333333,0,0.539286430146322,0.402453692566755,0.263861055444222,0.676704208654416,0.05,0.0847457627118645,0.259154929577465,0,0,0,0.553984575835476,0.00680272108843537,0,0,0,0.664873587950511,0.512430939226519,0,0.151151516854722,0.0758205113204236,0,0,0,0,0.169435215946844,0.214089031665902,0,0.340795257078606,0,0,"RB"
0.683274021352313,0.200797745294736,0,0,0,0,0.111111111111111,0.594728171334432,0.166666666666667,0.333333333333333,0,0.437362196833033,0.643733461630984,0.661767980405255,0.785417901600474,0.3,0.076271186440678,0.312676056338028,0,0,0,0.458868894601542,0.00680272108843537,0,0,0,0.726734803657881,0.505985267034991,0,0.34908033217643,0.422629146434213,0,0,0,0,0.181181775035596,0.155346489215236,0,0.415721148931821,0.5,0,"RB"
0.641014234875445,0.292144358459922,0,0,0,0,0.111111111111111,0.731466227347611,0,0.333333333333333,0,0.300861896171577,0.458744286745249,0.280115787129815,0.706816834617664,0.2,0.271186440677966,0.264788732394366,0,0,0,0.425449871465296,0.00680272108843537,0,0,0,0.692845615922539,0.50828729281768,0,0.291792544297216,0.0916749546598023,0,0,0,0.285714285714286,0.177384907451353,0.441027994492887,0,0.369211898190739,0,0,"RB"
0.632562277580071,0.188043374414828,0,0,0,0,0.166666666666667,0.823723228995058,0,0.25,0,0.482762076568451,0.52249218186192,0.13916722333556,0.732187314759929,0.225,0.163841807909604,0.230985915492958,0,0,0,0.517994858611825,0.0136054421768707,0,0,0,0.691769768692846,0.505985267034991,0,0.163306026669664,0.173228807114023,0,0.166666666666667,0,0.142857142857143,0.174299952539155,0.25378614043139,0,0.393335377696003,0.25,0,"RB"
0.616103202846975,0.222699914015477,0,0,0,0,0,0.634266886326194,0.125,0,0,1,0.381765696415684,0.263861055444222,0.676704208654416,0,0.019774011299435,0.298591549295774,0,0,0,0.515424164524422,0.00680272108843537,0,0,0,0.664873587950511,0.511510128913444,0,0,0.0758205113204236,0,0,0,0,0.150213573801614,0.064938044974759,0,0.313196361034448,0,0,"RB"
0.594973309608541,0.115410337250406,0,0,0.0555555555555556,0,0,0.548599670510708,0,0,0.0909090909090909,0.526758869512928,0.432764012509021,0,0.687255483106106,0,0.0282485875706215,0.335211267605634,0,0,0,0.41388174807198,0.0136054421768707,0,0,0,0.664873587950511,0.506445672191529,0,0,0.139530802082724,0,0,0.222222222222222,0.142857142857143,0.118889416231609,0.0192748967416246,0.125,0.291015026065624,0,0,"RB"
0.588300711743772,0.11388172351199,0.0833333333333333,0,0,0,0.166666666666667,0.752883031301483,0,0.25,0,0.526758869512928,0.632427231176329,0,0.766804979253112,0.3,0.101694915254237,0.23943661971831,0,0,0,0.557840616966581,0.0204081632653061,0,0,0,0.664873587950511,0.505985267034991,0,0,0.18487099982449,0,0,0,0,0.200522069292833,0.132170720513997,0,0.448942042318307,0,0,"RB"
0.595862989323843,0.28361755995032,0,0,0,0,0.111111111111111,0.731466227347611,0,0.166666666666667,0,0.526758869512928,0.406302622083233,0.280783789801826,0.656905749851808,0.1,0.152542372881356,0.264788732394366,0,0,0,0.492287917737789,0.00680272108843537,0,0,0,0.657342657342657,0.512430939226519,0,0.143591833293521,0.0731878546773533,0,0.0833333333333333,0,0,0.166468913146654,0.25608077099587,0,0.33476438720229,0,0,"RB"
0.636788256227758,0.195352058851629,0.0833333333333333,0,0,0,0.166666666666667,0.897858319604613,0,0,0,0.526758869512928,0.601154678854943,0.126697840124694,0.70669828097214,0,0.076271186440678,0.183098591549296,0,0,0,0.665809768637532,0.0136054421768707,1,0,0,0.699300699300699,0.506445672191529,1,0,0.105130755279939,0,0.0833333333333333,0,0,0.547223540579022,0.117944011014227,0,0.684350403761627,0,0.037037037037037,"RB"
0.55182384341637,0.234988535396962,0,0,0,0,0,0.548599670510708,0,0.166666666666667,0,0.520244537983564,0.245850372865047,0.206858160765976,0.578423236514523,0.025,0.254237288135593,0.329577464788732,0,0,0,0.339331619537275,0.00680272108843537,0,0,0,0.611081226465842,0.395948434622468,0,0.135975943906586,0.0304218100977008,0,0,0,0,0.140840056953014,0.35933914639743,0,0.262700603086988,0,0,"RB"
0.536921708185053,0.267794019298748,0,0,0,0,0,0.634266886326194,0.0416666666666667,0.166666666666667,0,0.526758869512928,0.324993986047631,0.267869071476286,0.59691760521636,0.025,0.186440677966102,0.298591549295774,0,0,0,0.48586118251928,0.00680272108843537,0,0,0,0.619688004303389,0.467771639042357,0,0,0.061545661966887,0,0,0,0.142857142857143,0.162553393450403,0.275355667737494,0,0.302054584483287,0,0,"RB"
0.512233096085409,0.22280739466896,0,0,0,0,0,0.548599670510708,0,0.166666666666667,0,0.52214872719984,0.280250180418571,0.191939434424404,0.580082987551867,0.05,0.192090395480226,0.329577464788732,0,0,0,0.389460154241645,0.00680272108843537,0,0,0,0.599784830554061,0.569060773480663,0,0.140809644919696,0.0299537822500439,0,0,0,0,0.136331276696725,0.300826067003212,0,0.262087294286006,0,0,"RB"
0.639457295373665,0.233244960351581,0,0,0,0,0,0.581548599670511,0.0416666666666667,0.25,0,0.482260974143115,0.379119557373106,0.274549098196393,0.673621813870777,0.15,0.206214689265537,0.31830985915493,0,0,0,0.420308483290488,0.00680272108843537,0,0,0,0.692845615922539,0.494014732965009,0,0.296879171526129,0.0667524717720704,0.125,0,0,0,0.156739439962031,0.356126663607159,0,0.319533885311254,0,0,"RB"
0.536921708185053,0.251098691124486,0,0,0,0,0,0.507413509060956,0.0416666666666667,0.25,0,0.471737823211064,0.320182824152033,0.204186150077934,0.62655601659751,0.075,0.259887005649717,0.343661971830986,0,0,0,0.329048843187661,0.00680272108843537,0,0,0,0.644970414201183,0.466850828729282,0,0.140641027442494,0.0384367869888258,0,0,0,0,0.147721879449454,0.335474988526847,0,0.285801901257283,0,0,"RB"
