"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","target"
0.63270282739076,0.720913761284852,0.405328228944396,0.609926924171965,0.216503826346441,0.760620386897583,0.608500188608073,0.43627693220004,0.729486328875231,0.616686184917831,0.456912421591591,0.436861523718256,1
0.779133988005009,0.445234176268143,0.516495648717627,0.782803454493689,0.529245319343505,0.475805875826137,0.691161825726141,0.646105949792449,0.523298529873939,0.664275840884657,0.421033371043728,0.72445136559655,1
0.67060616555724,0.321671903835603,0.513695033680599,0.704213723071083,0.612470520286856,0.360446717159535,0.609617880045266,0.588619292350267,0.645183853057234,0.606852250038397,0.481522968817221,0.506265452803067,1
0.519636854939695,0.381500324205696,0.300730094975106,0.377161431147385,0.363758001636425,0.465729171691833,0.39121463598642,0.539166337220795,0.372434263365576,0.276724005529105,0.86257482326572,0.531019166267369,2
0.601397218743821,0.55008030325702,0.320823396510606,0.524862152415298,0.288381383260336,0.566033093733417,0.580256506978499,0.529512749555248,0.507863952229633,0.325940715711872,0.79493512218699,0.425481552467657,1
0.911447966783102,0.737822335278567,0.56485084306096,0.522390054095093,0.503224238340473,0.705986781803271,0.872493398717465,0.457818244712394,0.639757656179069,0.703067885117493,0.37077816196349,0.614139913751797,1
0.613896394912015,0.676323008628859,0.535364629095017,0.696683116636614,0.419045097944843,0.693144869506489,0.585470388532629,0.680989325953746,0.733725599748577,0.650513745968361,0.433763550513339,0.446171538092956,1
0.765919725828775,0.493408150032421,0.0865131166059998,0.415417101641833,0.0416614525677432,0.52716677119012,0.712168992832893,0.275756078276339,0.731319621468729,0.768987098755951,0.278238977676509,0.586161954959272,2
0.91310222105055,0.331836999351589,0.366668758629346,0.54871310619721,0.491405881503586,0.330315017608182,0.846914371935119,0.47680025696778,0.600527289869749,0.533078636154201,0.565655921859813,0.479339242932439,1
0.523957028932973,0.108289690258866,0.481997301368144,0.275434184302932,0.838080569860904,0.15800569250808,0.439913240286684,0.468653389998023,0.490781157244125,0.476055905390877,0.619581786410448,0.603497843794921,1
0.571146114809201,0.434450596039703,0.321780469436425,0.27758849767486,0.490712326129855,0.390920932027594,0.63831648434553,0.403251630757067,0.721926179418235,0.698103209952388,0.36097877064113,0.511852419741255,1
0.660917089566994,0.572936306050177,0.741590310028869,0.825325045079245,0.721499735284209,0.595986299387332,0.621524141833271,0.450845028661791,0.726123546460872,0.468534019351866,0.626762695390303,0.296190704360326,2
0.711777499505701,0.44841637986932,0.632442157231915,0.615493024580051,0.704100688261058,0.48118481354624,0.662523576009053,0.320898398893062,0.517711352446136,0.44564583013362,0.668318488184962,0.488559175850503,1
0.708943518091347,0.866162900892813,0.667357014350864,0.735351618107621,0.423396062954228,0.881195426696898,0.796439079592607,0.436321407392765,0.940094982016273,0.950341729381047,0.19302941941926,0.539618112122664,1
0.671470506821327,0.447972467454736,0.305510229697502,0.375723640504887,0.440183857149733,0.426759612137585,0.64425348924934,0.56608025301443,0.342637147745923,0.577472738442636,0.533129378522071,0.828399616674653,2
0.501117115929612,0.503107636291087,0.537995272164345,0.544284900825662,0.56512200991481,0.552816826667953,0.396265560165975,0.602396718719114,1,0.71152664721241,0.379924260531026,0.111993291806421,1
0.647856060106769,0.502815701531248,0.655840759800845,0.666128879187625,0.698705299128844,0.526439770370013,0.523583553376085,0.735179877446136,0.312173062820826,0,1,0,2
0.674524154748567,0.229058805925483,0.216209572821221,0.598315459808294,0.350690667565096,0.304370688407545,0.448166729536024,0.591495354813204,0.531193909976604,0.609069651359238,0.476512797633274,0.727412553905127,1
0.455865682462269,0.386483116364906,0.58879335592653,1,0.495014198392453,0.515841285156062,0.313591097698982,0.451210713579759,0.394395362642735,0.593972124097681,0.496293227531775,0.927220891231433,2
0.56719831279246,0.499395131926779,0.521855257102213,0.559521210970865,0.541119507147326,0.537150851464132,0.49362127499057,0.590862818738881,0.609588993260467,0.465335585931501,0.595590539471099,0.325256348826066,1
0.770651815725302,0.36676642226545,0.425539203380612,0.400080668121856,0.743798430957309,0.221414443533214,1,0,0.666164751894402,0.749001689448625,0.355136315110183,0.614666986104456,2
0.757753904962763,0.384887026784378,0.362333165976319,0.313367182309955,0.557236848438177,0.366028269574027,0.668483591097699,0.663480925084009,0.769982889269128,0.606975119029335,0.473531445689065,0.294652611403929,1
0.606191919857642,0.690149134620181,0.427514016149952,0.58283192559552,0.305708235067623,0.712436682908003,0.66769520935496,0.383618304012651,0.886608234102734,1,0.141854820291379,0.789707714422616,2
0.706699400250445,0.522868472243005,0.263796493870549,0.298044984340894,0.37422149492227,0.492465145448406,0.740105620520558,0.241169203399881,0.545133917658973,0.465592842881278,0.602957344763301,0.345452803066603,1
0.647856060106769,0.502815701531248,0.655840759800845,0.666128879187625,0.698705299128844,0.526439770370013,0.523583553376085,0.735179877446136,0.312173062820826,0,1,0,2
0.706699400250445,0.522868472243005,0.263796493870549,0.298044984340894,0.37422149492227,0.492465145448406,0.740105620520558,0.241169203399881,0.545133917658973,0.465592842881278,0.602957344763301,0.345452803066603,1
0.460139721874382,0.689410943189186,0.112835237019372,0.284848628641928,0.0496462434422679,0.691972598774664,0.529686910599774,0.433998813994861,0.540681635646192,0.559318845031485,0.521705784562108,0.534304743651174,2
0.849568312133395,0.698443812658985,0.502233693150914,0.448956059599506,0.380353275256293,0.753244247189927,0.694134288947567,0.803765566317454,0.824691832244998,0.540062970357856,0.528646621732872,0.132874940105414,1
0.622197324194293,0.449069779041349,0.618504455880507,0.726307298092436,0.621576743514463,0.491927251676396,0.593143719351188,0.368348487843447,0.735255089569438,0.689391030563661,0.40133420439034,0.472022041207475,2
0.849746259803598,0.605935458127587,0.646657043638342,0.461212868938028,0.700611252827646,0.556329297119977,0.914541682384006,0.396293733939514,0.732548800502846,0.759960067577945,0.351296228429389,0.583646382367034,1
0.508620576023199,0.573659534141354,0.339970084933685,0.59853373825567,0.238494489098522,0.658304790390275,0.429260656356092,0.443526388614351,0.685480671858086,0.650602058055598,0.440221057271998,0.505751317680882,2
0.573904303697357,0.379689760087785,0.527117066231538,0.504011578248078,0.681364008278385,0.396053837618795,0.502576386269332,0.417290966594189,0.714537137269965,0.658312855168177,0.422104133802854,0.522363057019645,1
0.821119752191393,0.458869769065789,0.617897786703485,0.414036253202999,0.788217740771045,0.405465772589126,0.852259524707658,0.397726823482902,0.827366693438559,0.723571647980341,0.368090632419255,0.426042165788213,2
0.743439003493047,0.0539578033817148,0.461132379398352,0.170494448135143,0.9667902007027,0,0.663919275745002,0.340872702115043,0.769054021021755,0.996191061280909,0.146730614998115,1,1
0.489207803334871,0.639029378023841,0.334107359524706,0.579192369744709,0.144736968763537,0.76972357566694,0.301916258015843,0.723285234236015,0.72200649509376,0.61048149285824,0.470075208336653,0.472697652132247,2
0.412116918209978,0.628210883335827,0.110398100497887,0.383519977223118,0.105583096693459,0.619132616141637,0.422840437570728,0.762082427357185,0.544927890491322,0.623720626631854,0.457759046511257,0.838974604695736,1
0.768921768931655,0.411631502818096,0.494194280574035,0.0988848818449274,0.778745728449728,0.343026677601428,0.689890607317993,0.858297094287409,0.616528267625799,0.458174627553371,0.599967069796098,0.334374700527072,2
0.545864364331378,0.240425956406803,0.589666750345174,0.409893707886495,0.825691870818694,0.280134111631048,0.431561674839683,0.378281280885551,0.53591856688899,0.601014821072032,0.472899504453545,0.748936272160997,1
0.795403018519739,0.477997905132425,0.412493201121292,0.495132390623517,0.465837223853299,0.495477832987602,0.669483213881554,0.751057521249259,0.42676607186507,0.523003378897251,0.561120051838515,0.755931959750839,2
